id,school_name,school_address,suburb,postcode,sector,school_type,school_lat,school_lon,state_code
499,Wycliffe Christian School,133 Rickard Road,Warrimoo,2774,Independent,Combined,-33.720683,150.615343,NSW
500,St Thomas Aquinas Catholic Primary School,Bundaroo Street,Bowral,2576,Catholic,Primary,-34.476804,150.420872,NSW
501,Narromine Christian School,147-153 Terangion St,Narromine,2821,Independent,Primary,-32.238002,148.245937,NSW
502,Sydney Japanese School,112 Booralie Road,Terrey Hills,2084,Independent,Combined,-33.676174,151.19965,NSW
503,St Francis Xavier's Catholic Primary School,71 Webster Rd,Lurnea,2170,Catholic,Primary,-33.933221,150.899256,NSW
504,St Joseph's Catholic Primary School,35-45 Nuwarra Road,Moorebank,2170,Catholic,Primary,-33.92836,150.954871,NSW
505,Hennessy Catholic College,Ripon St,Young,2594,Catholic,Secondary,-34.31487,148.292351,NSW
506,St Anthony's Catholic Primary School,Menangle Street,Picton,2571,Catholic,Primary,-34.170802,150.611975,NSW
507,James Sheahan Catholic High School,46-49 Anson Street,Orange,2800,Catholic,Secondary,-33.300853,149.091091,NSW
508,St Joseph's Primary School,Lagoon Street,Goulburn North,2580,Catholic,Primary,-34.746244,149.732804,NSW
509,Mosman Church of England Preparatory School,75 Shadforth Street,Mosman,2088,Independent,Primary,-33.832911,151.240046,NSW
510,Kempsey Adventist School,108 Crescent Head Road,Kempsey,2440,Independent,Combined,-31.091622,152.83048,NSW
511,Shire Christian School,16A Allies Road,Barden Ridge,2234,Independent,Combined,-34.03633,151.009115,NSW
512,Manning District Adventist School,Bucketts Way,Tinonee,2430,Independent,Primary,-31.895128,152.498117,NSW
513,Korowal School,54 Hall Parade,Hazelbrook,2779,Independent,Combined,-33.711046,150.350184,NSW
514,Mamre Anglican School,45 Bakers Lane,Erskine Park,2759,Independent,Combined,-33.831381,150.785964,NSW
515,Tambelin Independent School,Fenwick Crescent,Goulburn,2580,Independent,Primary,-34.749518,149.726329,NSW
516,Linuwel School Ltd,133 Morpeth Road,East Maitland,2323,Independent,Combined,-32.736732,151.600686,NSW
517,Holy Family School,10 French-Smith Place,Kelso,2795,Catholic,Primary,-33.401074,149.606009,NSW
518,Our Lady of the Way Primary School,17 Troy Street,Emu Plains,2750,Catholic,Primary,-33.756277,150.655824,NSW
519,St Mary's Catholic Primary School,Rex Road,Georges Hall,2198,Catholic,Primary,-33.910572,150.982365,NSW
520,Good Shepherd Primary School,134 Hyatts Road,Plumpton,2761,Catholic,Primary,-33.746681,150.832854,NSW
521,St Columba's Catholic College,168 Hawkesbury Road,Springwood,2777,Catholic,Secondary,-33.673201,150.58763,NSW
522,Our Lady Star of the Sea Catholic Primary School,165 Serpentine Road,Terrigal,2260,Catholic,Primary,-33.428434,151.413873,NSW
523,St Martin's Catholic Primary School,147 Prahran Avenue,Davidson,2085,Catholic,Primary,-33.741943,151.199458,NSW
524,Our Lady of The Rosary Catholic Primary School,92 Glennie Street,Wyoming,2250,Catholic,Primary,-33.412651,151.350553,NSW
525,St Thomas More Catholic Primary School,6 St Johns Road,Campbelltown,2560,Catholic,Primary,-34.081202,150.82512,NSW
526,St John Bosco College,Banksia Avenue,Engadine,2233,Catholic,Secondary,-34.059276,151.008769,NSW
527,Covenant Christian School,212 Forest Way,Belrose,2085,Independent,Combined,-33.713684,151.216023,NSW
528,Our Lady of the Rosary Primary School,8 Diana Avenue,Kellyville,2155,Catholic,Primary,-33.706786,150.955194,NSW
529,Bethel Christian School,104-112 Mount Druitt Road,Mount Druitt,2770,Independent,Combined,-33.775057,150.810833,NSW
530,The Lakes Christian College,206 East Wilchard Road,Castlereagh,2749,Independent,Combined,-33.686263,150.684721,NSW
531,Pacific Hills Christian School,9-11 Quarry Road,Dural,2158,Independent,Combined,-33.696684,151.035675,NSW
532,John Therry Catholic High School,Demetrius Road,Rosemeadow,2560,Catholic,Secondary,-34.100424,150.785953,NSW
533,Arkana College,346 Stoney Creek Road,Kingsgrove,2208,Independent,Primary,-33.94985,151.09848,NSW
534,Highfields Preparatory & Kindergarten School Limited,18 Highfield Road,Lindfield,2070,Independent,Primary,-33.775314,151.163641,NSW
535,Gilroy Catholic College,Marie St,Castle Hill,2154,Catholic,Secondary,-33.740154,150.996633,NSW
536,Mary Help of Christians Primary School Sawtell,Eungella Street,Toormina,2452,Catholic,Primary,-30.358164,153.083971,NSW
537,Norwest Christian College,Cnr Regent & Mcculloch Streets,Riverstone,2765,Independent,Combined,-33.677741,150.873642,NSW
538,Sherwood Hills Christian School,61 Jacaranda Avenue,Bradbury,2560,Independent,Combined,-34.083556,150.814154,NSW
539,Nowra Christian School,194 Old Southern Rd,Nowra,2541,Independent,Combined,-34.904759,150.615523,NSW
540,Hopepoint Christian School,39 Ashcroft Street,Georges Hall,2198,Independent,Primary,-33.911731,150.977206,NSW
541,Newcastle Waldorf School,36 Reservoir Road,Glendale,2285,Independent,Combined,-32.924437,151.655596,NSW
542,Forestville Montessori School,1 Angel Place,Forestville,2087,Independent,Primary,-33.75822,151.218913,NSW
543,Odyssey House,Moonstone Place,Eaglevale,2558,Independent,Secondary,-34.034379,150.813818,NSW
544,Toongabbie Christian School Ltd,40 Metella Road,Toongabbie,2146,Independent,Combined,-33.789371,150.943398,NSW
545,Coffs Harbour Christian Community School,226 Bonville Station Road,Bonville,2450,Independent,Combined,-30.378228,153.057112,NSW
546,Lindisfarne Anglican School,Maher'S Lane,Terranora,2486,Independent,Combined,-28.233789,153.504788,NSW
547,Northcross Christian School,Cnr Lane Cove Rd & Dobson Cres,Ryde,2112,Independent,Primary,-33.806204,151.111571,NSW
548,Orange Christian School,500 Cecil Road,Orange,2800,Independent,Combined,-33.298781,149.089093,NSW
549,Tuntable Falls Community Primary School,117 Upper Tuntable Falls Road,Nimbin,2480,Independent,Primary,-28.578561,153.279734,NSW
550,St Joseph's Catholic High School,16 Macquarie Street,Albion Park,2527,Catholic,Secondary,-34.572987,150.765948,NSW
551,Holy Family Catholic Primary School,Oxford Road,Ingleburn,2565,Catholic,Primary,-34.003284,150.872938,NSW
552,Koinonia Christian Academy,Mitchell Highway,Bourke,2840,Independent,Combined,-30.073809,145.956891,NSW
553,Northern Beaches Christian School,Echunga Road,Terrey Hills,2084,Independent,Combined,-33.674045,151.201939,NSW
554,Penrith Christian School,1 Simeon Road,Orchard Hills,2748,Independent,Combined,-33.785374,150.7101,NSW
555,St Agnes' Primary School,Boronia Street,Port Macquarie,2444,Catholic,Primary,-31.440467,152.897739,NSW
556,Masada College High School,9-15 Link Road,St Ives,2075,Independent,Combined,-33.729757,151.166914,NSW
557,Inaburra School,Billa Road,Bangor,2234,Independent,Combined,-34.014572,151.025931,NSW
558,St John Paul College,421 Hogbin Drive,Coffs Harbour,2450,Catholic,Secondary,-30.323793,153.098377,NSW
559,St Philip's Christian College - Gosford,20 Narara Creek Road,Narara,2250,Independent,Combined,-33.408273,151.333151,NSW
560,Mount Sinai College,6 Runic Lane,Maroubra,2035,Independent,Primary,-33.935219,151.236805,NSW
561,Biala Special School,78 Fox Street,Ballina,2478,Independent,Special,-28.861483,153.562119,NSW
562,St Dominic's Centre,76 Havelock Street,Mayfield,2304,Catholic,Special,-32.895594,151.74417,NSW
563,Elouera Special School,Scott Avenue,Cootamundra,2590,Independent,Special,-34.634877,148.017776,NSW
564,Mater Dei School,229 Macquarie Grove Road,Camden,2570,Independent,Special,-34.015034,150.709163,NSW
565,St Edmund's School,60 Burns Road,Wahroonga,2076,Independent,Special,-33.714226,151.126197,NSW
566,St Gabriel's School for Hearing Impaired Children,190 Old Northern Road,Castle Hill,2154,Independent,Special,-33.740289,150.998945,NSW
567,St Lucy's School,21 Cleveland Street,Wahroonga,2076,Independent,Special,-33.716771,151.120651,NSW
568,Aspect Hunter School,3 Kooralbyn St,Thornton,2322,Independent,Special,-32.883265,151.695515,NSW
569,RIDBC Alice Betteridge School,361-365 North Rocks Road,North Rocks,2151,Independent,Special,-33.767614,151.029054,NSW
570,Aspect Vern Barnett School,41 Cook Street,Forestville,2087,Independent,Special,-33.763332,151.219315,NSW
571,Warrah Village Rudolf Steiner School for Curative Education,20-24 Harris Road,Dural,2158,Independent,Special,-33.702973,151.036467,NSW
572,Bhaktivedanta Swami Gurukula School,Hare Krishna Farm 525 Tyalgum Road,Eungella,2484,Independent,Combined,-28.353812,153.314613,NSW
573,Chrysalis School for Rudolf Steiner Education,703 Darkwood Road,Thora,2454,Independent,Combined,-30.43347,152.721978,NSW
574,St George Christian School,55-67 Woids Avenue,Hurstville,2220,Independent,Combined,-33.972286,151.11109,NSW
575,St Mary MacKillop Primary School,150 Fragar Road,South Penrith,2750,Catholic,Primary,-33.778928,150.70683,NSW
576,Oxley College,Railway Parade,Burradoo,2576,Independent,Combined,-34.498077,150.392007,NSW
577,Lutheran Primary School Wagga Wagga,Tamar Drive,Wagga Wagga,2650,Independent,Primary,-35.154047,147.362886,NSW
578,Marion Catholic Primary School,1788 The Horsley Drive,Horsley Park,2175,Catholic,Primary,-33.841231,150.850842,NSW
579,Mountains Christian College,60 Thirroul Avenue,Blackheath,2785,Independent,Combined,-33.631022,150.277271,NSW
580,Green Point Christian College,Avoca Drive,Green Point,2251,Independent,Combined,-33.461037,151.36312,NSW
581,St Philip's Christian College,57 High Street,Waratah,2298,Independent,Combined,-32.90305,151.723089,NSW
582,Wellington Christian School,Gipps Street,Wellington,2820,Independent,Primary,-32.539295,148.93008,NSW
583,Carinya Christian School,46 Elgin Street,Gunnedah,2380,Independent,Primary,-30.978876,150.25474,NSW
584,Toronto Adventist Primary School,Cnr Parkside Parade and Wangi Road,Toronto,2283,Independent,Primary,-33.028602,151.565397,NSW
585,Belmont Christian College,65 John Fisher Road,Belmont North,2280,Independent,Combined,-33.024548,151.669596,NSW
586,Parkes Christian School,243 Back Trundle Road,Parkes,2870,Independent,Combined,-33.119277,148.150353,NSW
587,Tangara School for Girls,77-97 Franklin Road,Cherrybrook,2126,Independent,Combined,-33.736457,151.035696,NSW
588,Holy Spirit College,Cawley Road,Bellambi,2518,Catholic,Secondary,-34.36448,150.916451,NSW
589,The Hills Grammar School,43 Kenthurst Rd,Kenthurst,2156,Independent,Combined,-33.685772,151.013035,NSW
590,Northholm Grammar School,79 Cobah Rd,Arcadia,2159,Independent,Combined,-33.602911,151.053199,NSW
591,Southside Montessori School,35 Lilian Road,Riverwood,2210,Independent,Primary,-33.952384,151.044309,NSW
592,Dubbo Christian School,Sheraton Road,Dubbo,2830,Independent,Combined,-32.263095,148.64441,NSW
593,St Peter's Anglican Primary School,Howe Street,Campbelltown,2560,Independent,Primary,-34.06686,150.817798,NSW
594,Cedars Christian College,Lot 36 Waples Road,Farmborough Heights,2526,Independent,Combined,-34.455585,150.830313,NSW
595,Heritage Christian School,33 Mumford Street,Port Macquarie,2444,Independent,Combined,-31.430279,152.881802,NSW
596,St Paul's High School,Primrose St,Booragul,2284,Catholic,Secondary,-32.9758,151.606948,NSW
597,Kuyper Christian School,294 Redbank Road,North Richmond,2754,Independent,Combined,-33.566666,150.683621,NSW
598,St Paul's Grammar School Penrith,52 Taylor Rd,Cranebrook,2749,Independent,Combined,-33.693046,150.715082,NSW
599,Aspect Central Coast School,Lot 4 Duffys Road,Terrigal,2260,Independent,Special,-33.443989,151.426892,NSW
600,Yanginanook School,Bundaleer Street,Belrose,2085,Independent,Primary,-33.712408,151.214472,NSW
601,The Emanuel School,20 Stanley St,Randwick,2031,Independent,Combined,-33.907344,151.243268,NSW
602,Maitland Christian School,75-85 Chelmsford Drive,Metford,2323,Independent,Combined,-32.765994,151.60865,NSW
603,St Spyridon College,78 Gardeners Road,Kingsford,2032,Independent,Combined,-33.925404,151.224638,NSW
604,Sacred Heart Primary School,25 Nelson Street,Mt Druitt South,2770,Catholic,Primary,-33.773861,150.813454,NSW
605,Southern Highlands Christian School,22 Boardman Road South,Bowral,2576,Independent,Combined,-34.502635,150.439737,NSW
606,Blue Mountains Steiner School,83 Clearview Parade,Hazelbrook,2779,Independent,Primary,-33.72155,150.467986,NSW
607,St Charbel's College,142 Highclere Avenue,Punchbowl,2196,Independent,Combined,-33.917424,151.056608,NSW
608,The McDonald College,17 George Street,North Strathfield,2137,Independent,Combined,-33.863434,151.088129,NSW
609,Nepean Christian School,836 Mulgoa Road,Mulgoa,2745,Independent,Combined,-33.829562,150.655171,NSW
610,Oxford Falls Grammar School,1078 Oxford Falls Road,Oxford Falls,2100,Independent,Combined,-33.739042,151.245805,NSW
611,International Grammar School,4-8 Kelly Street,Ultimo,2007,Independent,Combined,-33.881668,151.195266,NSW
612,Redeemer Baptist School,2-12 Masons Drive,North Parramatta,2151,Independent,Combined,-33.793639,151.017344,NSW
613,Moree Christian School,409 Chester Street,Moree,2400,Independent,Combined,-29.482677,149.83689,NSW
614,Carinya Christian School,25 Boronia Drive,Tamworth,2340,Independent,Combined,-31.128839,150.94033,NSW
615,Namoi Valley Christian School,51 Rose Street,Wee Waa,2388,Independent,Primary,-30.226029,149.440937,NSW
616,Santa Sabina College,90 The Boulevarde,Strathfield,2135,Independent,Combined,-33.877348,151.09346,NSW
617,Macarthur Anglican School,605 Cobbitty Road,Cobbitty,2570,Independent,Combined,-34.011465,150.721012,NSW
618,Aspect Western Sydney School,295 Victoria Street,Wetherill Park,2164,Independent,Special,-33.848273,150.914952,NSW
619,Trinity Catholic College,1 Dawson Street,Lismore,2480,Independent,Secondary,-28.803988,153.283205,NSW
620,Casimir Catholic College,200 Livingstone Road,Marrickville,2204,Catholic,Secondary,-33.910917,151.149003,NSW
621,Macquarie University Special Education Centre,Building X5A Macquarie University,North Ryde,2113,Independent,Special,-33.770141,151.113104,NSW
622,Westmead Christian Grammar School,2-14 Bridge Road,Westmead,2145,Independent,Primary,-33.816592,150.980895,NSW
623,Taree Christian College,423  441 Kolodong Road,Taree,2430,Independent,Combined,-31.888044,152.423376,NSW
624,Greenacre Baptist Christian Community School,36-40 Shellcote Road,Greenacre,2190,Independent,Combined,-33.894575,151.055674,NSW
625,Summerland Christian College,Pineapple Road,Goonellabah,2480,Independent,Combined,-28.802584,153.350286,NSW
626,St Dominic Savio School,19 William Street,Rockdale,2216,Independent,Primary,-33.950985,151.149577,NSW
627,Trinity Catholic Primary School  Murrumburrah,Vernon Street,Murrumburrah,2587,Catholic,Primary,-34.545455,148.348227,NSW
628,Central Coast Grammar School,Arundel and the Entrance Roads,Erina Heights,2260,Independent,Combined,-33.425697,151.398547,NSW
629,William Carey Christian School,Bumbera Street,Prestons,2170,Independent,Combined,-33.948963,150.850812,NSW
630,Freeman Catholic College,Mount Street,Bonnyrigg Heights,2177,Catholic,Secondary,-33.886767,150.86297,NSW
631,Mary Immaculate Catholic Primary School,110 Mimosa Road,Bossley Park,2176,Catholic,Primary,-33.86084,150.891374,NSW
632,Holy Spirit Primary School,7-17 Todd Row,St Clair,2759,Catholic,Primary,-33.793637,150.781728,NSW
633,Northside Montessori School,42 Bobbin Head Road,Pymble,2073,Independent,Primary,-33.734806,151.136891,NSW
634,Hinterland Christian College,114 Main Arm Road,Mullumbimby,2482,Independent,Combined,-28.546397,153.486919,NSW
635,St John Vianney's Primary School,17 Cameron Street,Doonside,2767,Catholic,Primary,-33.758259,150.872488,NSW
636,Broughton Anglican College,Menangle Road,Campbelltown,2560,Independent,Combined,-34.099689,150.767656,NSW
637,Mount Carmel Catholic College,St Andrews Road,Varroville,2565,Catholic,Secondary,-34.009179,150.822773,NSW
638,Berowra Christian Community School,Cnr King St & Berowra Waters Rd,Berowra,2081,Independent,Primary,-33.62131,151.147017,NSW
639,Mary Immaculate Catholic Primary School,Cnr Emerald and Aquamarine Drive,Eagle Vale,2558,Catholic,Primary,-34.039449,150.814118,NSW
640,McCarthy Catholic College (Emu Plains),75 Mackellar Street,Emu Plains,2750,Catholic,Secondary,-33.743107,150.67768,NSW
641,Bede Polding College,Rifle Range Road,South Windsor,2756,Catholic,Secondary,-33.631466,150.796143,NSW
642,Redfield College,855 Old Northern Rd,Dural,2158,Independent,Combined,-33.69026,151.032262,NSW
643,Galstaun College,5 Chiltern Road,Ingleside,2101,Independent,Combined,-33.680117,151.260962,NSW
644,Holy Family Catholic Primary School,1D Anzac Road,Menai,2234,Catholic,Primary,-34.018206,151.021135,NSW
645,Casuarina Steiner School,Gentle Street,Coffs Harbour,2450,Independent,Primary,-30.292404,153.131535,NSW
646,All Saints Catholic Senior College,Leacocks Lane,Casula,2170,Catholic,Secondary,-33.952689,150.906217,NSW
647,Mary Immaculate Primary School,125 Barnier Drive,Quakers Hill,2763,Catholic,Primary,-33.721073,150.903244,NSW
648,Corpus Christi Primary School,Andromeda Drive,Cranebrook,2749,Catholic,Primary,-33.711793,150.717982,NSW
649,St Madeleine's Primary School,28 Annangrove Road,Kenthurst,2156,Catholic,Primary,-33.680791,151.00105,NSW
650,Vistara Primary School,Lot 8 Richmond Hill Road,Richmond Hill,2480,Independent,Primary,-28.783642,153.340038,NSW
651,William Branwhite Clarke College,1 Morris Grove,Kellyville,2155,Independent,Combined,-33.711267,150.957076,NSW
652,Tallowood Steiner School,220 Bellingen Road,Bowraville,2449,Independent,Primary,-30.63428,152.855876,NSW
653,Aspect South Coast School,4 Wilford Street,Corrimal,2518,Independent,Special,-34.363866,150.896076,NSW
654,Malek Fahd Islamic School,405 Waterloo Road,Greenacre,2190,Independent,Combined,-33.891215,151.060131,NSW
655,Cape Byron Rudolf Steiner School,Balraith Lane,Byron Bay,2481,Independent,Combined,-28.653663,153.560298,NSW
656,Marian Catholic College,24-28 Annangrove Road,Kenthurst,2156,Catholic,Secondary,-33.681296,151.001069,NSW
657,Our Lady Help of Christians Catholic Primary School,Lot 2 Demetrius Road,Rosemeadow,2560,Catholic,Primary,-34.100471,150.792195,NSW
658,The Armidale Waldorf School,278 Rockvale Road,Armidale,2350,Independent,Combined,-30.489206,151.696254,NSW
659,St Patrick's College,551 President Avenue,Sutherland,2232,Catholic,Secondary,-34.033937,151.05902,NSW
660,Mumbulla School for Rudolf Steiner Education,37 Bega Street,Bega,2550,Independent,Primary,-36.6717,149.846786,NSW
661,Georges River Grammar,53 Georges Crescent,Georges Hall,2198,Independent,Combined,-33.910553,150.98233,NSW
662,St John Fisher Catholic Primary School,Hicks Lane,Tumbi Umbi,2261,Catholic,Primary,-33.369213,151.437207,NSW
663,Australian Christian College - Singleton,23 Maitland Road,Singleton,2330,Independent,Combined,-32.575911,151.182835,NSW
664,The Joseph Varga School,128 Alison Road,Randwick,2031,Independent,Special,-33.911962,151.237438,NSW
665,Emmaus Catholic College,87-109 Bakers Lane,Kemps Creek,2178,Catholic,Secondary,-33.832296,150.793391,NSW
666,Holy Family Primary School,37A High Street,Parkes,2870,Catholic,Primary,-33.132718,148.175895,NSW
667,St John The Evangelist Catholic High School,John Purcell Way,Nowra,2541,Catholic,Secondary,-34.896643,150.604775,NSW
668,Mater Dei Primary School,63 Gregadoo Road,Wagga Wagga,2650,Catholic,Primary,-35.177764,147.36356,NSW
669,Byron Community Primary School,53 Tennyson Street,Byron Bay,2481,Independent,Primary,-28.649344,153.615671,NSW
670,RIDBC Garfield Barwick School,361-365 North Rocks Road,North Rocks,2151,Independent,Special,-33.793167,151.019701,NSW
671,Sacred Heart Parish Primary School,192 Lane Street,Broken Hill,2880,Catholic,Primary,-31.952716,141.459649,NSW
672,Condell Park Christian School,29 Lancelot Street,Condell Park,2200,Independent,Combined,-33.922388,151.017884,NSW
673,John Colet School,6 Wyatt Avenue,Belrose,2085,Independent,Primary,-33.722921,151.214389,NSW
674,St Paul's International College,463 Argyle Street,Moss Vale,2577,Independent,Secondary,-34.549718,150.36883,NSW
675,Lycee Condorcet - The International French School of Sydney,758 Anzac Parade,Maroubra Junction,2035,Independent,Combined,-33.934211,151.238299,NSW
676,Al Noori Muslim School,75 Greenacre Rd,Greenacre,2190,Independent,Combined,-33.911386,151.050669,NSW
677,Southern Cross Baptist Church Christian School,104 Anzac Ave,Engadine,2233,Independent,Combined,-34.060272,151.006193,NSW
678,Coffs Harbour Bible Church School,26 Hi-Tech Drive,Toormina,2452,Independent,Combined,-30.343747,153.090802,NSW
679,German International School Sydney,33 Myoora Road,Terrey Hills,2084,Independent,Combined,-33.687411,151.22031,NSW
680,The Athena School,28 Oxford Street,Newtown,2042,Independent,Combined,-33.895621,151.174767,NSW
681,John The Baptist Catholic Primary School,Mount St,Bonnyrigg Heights,2177,Catholic,Primary,-33.887226,150.864055,NSW
682,St Brendan's Catholic Primary School,Carters Road,Lake Munmorah,2259,Catholic,Primary,-33.188323,151.577319,NSW
683,Inner Sydney Montessori School,44 Smith Street,Balmain,2041,Independent,Primary,-33.859123,151.184504,NSW
684,St Euphemia College,6-12 East Tce,Bankstown,2200,Independent,Combined,-33.919725,151.039766,NSW
685,Sydney Montessori School,99-107 Manchester Road,Gymea,2227,Independent,Combined,-34.037331,151.08778,NSW
686,Rainbow Ridge School for Steiner Education,279 Lillian Rock Road,Lillian Rock Via Nimbin,2480,Independent,Combined,-28.537518,153.177441,NSW
687,Wagga Wagga Christian College,401 Kooringal Road,Wagga Wagga,2650,Independent,Combined,-35.134005,147.390246,NSW
688,Armenian General Benevolent Union Alexander Primary School,Cnr Thuddungra and Namba Roads,Duffys Forest,2084,Independent,Primary,-33.6769,151.187452,NSW
689,Hunter Valley Grammar School,42 Norfolk Street,Ashtonfield,2323,Independent,Combined,-32.772568,151.600091,NSW
690,Holy Cross Catholic Primary School,37 Kincumber Street,Kincumber,2251,Catholic,Primary,-33.46514,151.379892,NSW
691,All Saints Greek Orthodox Grammar School,Cnr Isabel and Cecilia Streets,Belmore,2192,Independent,Combined,-33.914121,151.090939,NSW
692,Holy Family Primary School,Lot 32 Willowdene Ave,Luddenham,2745,Catholic,Primary,-33.88159,150.686032,NSW
693,Bishop Druitt College,111 North Boambee Road,Coffs Harbour,2450,Independent,Combined,-30.305176,153.071386,NSW
694,Australian Islamic College of Sydney,33 Headcorn Street,Mount Druitt,2770,Independent,Combined,-33.758994,150.819313,NSW
695,St Joseph's College,Doyle Drive,Banora Point,2486,Catholic,Secondary,-28.211223,153.553347,NSW
696,St Francis of Assisi Primary School,1 Stone Street,Glendenning,2761,Catholic,Primary,-33.737688,150.852188,NSW
697,St Joseph's School,161 Church Street,Glen Innes,2370,Catholic,Primary,-29.738046,151.738593,NSW
698,McAuley Catholic College,Pacific Highway,Clarenza Via Grafton,2460,Catholic,Secondary,-29.694422,152.935128,NSW
699,St Brigid's Catholic Primary School,160 Coogee Bay Rd,Coogee,2034,Catholic,Primary,-33.919921,151.252785,NSW
700,Trinity Catholic Primary School,61-83 Bakers Lane,Kemps Creek,2178,Catholic,Primary,-33.831893,150.789217,NSW
701,Scone Grammar School,60 Kingdon Street,Scone,2337,Independent,Combined,-32.051655,150.861929,NSW
702,De La Salle Catholic College  Cronulla,2 Cross Street,Cronulla,2230,Catholic,Secondary,-34.055592,151.143328,NSW
703,McAuley Catholic Central School,Capper Street,Tumut,2720,Catholic,Combined,-35.303429,148.221992,NSW
704,St Laurence's Primary School,2 Dalton Street,Forbes,2871,Catholic,Primary,-33.379309,148.008506,NSW
705,St Gregory's Primary School,57 Lowe Street,Queanbeyan,2620,Catholic,Primary,-35.352175,149.240905,NSW
706,All Saints College,16 Grant Street,Maitland,2320,Catholic,Secondary,-32.73784,151.559996,NSW
707,Aquinas Catholic College,Anzac Road,Menai,2234,Catholic,Secondary,-34.01997,151.021315,NSW
708,St Edward's Primary School,Hillvue Rd,Tamworth,2340,Catholic,Primary,-31.112464,150.907992,NSW
709,Richmond Christian College,7 Gallans Road,Ballina,2478,Independent,Combined,-28.84778,153.545439,NSW
710,St Peter's Primary School,Ocean Drive,Port Macquarie,2444,Catholic,Primary,-31.456617,152.891881,NSW
711,St Clare's Catholic Primary School,59 Holdsworth Drive,Narellan Vale,2567,Catholic,Primary,-34.047474,150.748107,NSW
712,Wyong Christian Community School,Alison Road,Wyong,2259,Independent,Combined,-33.277464,151.415148,NSW
713,Bethany Catholic Primary School,34-38 William Howell Drive,Glenmore Park,2745,Catholic,Primary,-33.78701,150.670768,NSW
714,Chisholm Catholic Primary School,30 Collith Ave,Bligh Park,2756,Catholic,Primary,-33.632777,150.802921,NSW
715,Bethany College,Croydon Road,Hurstville,2220,Catholic,Secondary,-33.961833,151.113118,NSW
716,St Francis Xavier Primary School,39 Queen Street,Woolgoolga,2456,Catholic,Primary,-30.115154,153.201313,NSW
717,Central Coast Rudolf Steiner School,Cnr Station East Road and Catamaran Road,Fountaindale,2258,Independent,Combined,-33.339168,151.39562,NSW
718,St Luke's Grammar School,210 Headland Road,Dee Why,2099,Independent,Combined,-33.759833,151.283881,NSW
719,St Mark's Coptic Orthodox College,52 Australis Avenue,Wattle Grove,2173,Independent,Combined,-33.955243,150.943183,NSW
720,Sapphire Coast Anglican College,2 Max Slater Drive,Bega,2550,Independent,Combined,-36.701219,149.838623,NSW
721,St Mary - St Joseph Catholic Primary School,280 Fitzgerald Avenue,Maroubra Beach,2035,Catholic,Primary,-33.947473,151.252331,NSW
722,Hawkesbury Independent School,316 Comleroy Road,Kurrajong,2758,Independent,Primary,-33.526659,150.691887,NSW
723,Shearwater  The Mullumbimby Steiner School,349 Left Bank Road,Mullumbimby,2482,Independent,Combined,-28.548325,153.4965,NSW
724,St Joseph's Primary School,Cnr Tarcutta and Johnston Streets,Wagga Wagga,2650,Catholic,Primary,-35.107392,147.372628,NSW
725,Carroll College,2494 George Bass Drive,Broulee,2537,Catholic,Secondary,-35.822058,150.187785,NSW
726,Australian International Academy  Sydney  Strathfield Campus,416-420 Liverpool Road,Strathfield,2135,Independent,Combined,-33.891742,151.089845,NSW
727,St Philip's Christian College - Port Stephens,182 Salamander Way,Salamander Bay,2317,Independent,Combined,-32.740585,152.092941,NSW
