Postcode,Suburb,City,State,Statecode,1 BR Flat,2 BR Flat,3 BR Flat,4 BR Flat,1 BR House,2 BR House,3 BR House,4 BR House,id
2263,Lake Haven,Gosford,New South Wales,NSW,,285.0,,,,340.0,390.0,518.0,5941
2263,Toukley,Gosford,New South Wales,NSW,,285.0,,,,340.0,390.0,518.0,5942
2263,Noraville,Gosford,New South Wales,NSW,,285.0,,,,340.0,390.0,518.0,5943
2263,Canton Beach,Gosford,New South Wales,NSW,,285.0,,,,340.0,390.0,518.0,5944
2263,Charmhaven,Gosford,New South Wales,NSW,,285.0,,,,340.0,390.0,518.0,5945
2263,Gorokan,Gosford,New South Wales,NSW,,285.0,,,,340.0,390.0,518.0,5946
2264,Morisset Park,Central Coast,New South Wales,NSW,,,,,,325.0,380.0,470.0,5947
2264,Morisset,Central Coast,New South Wales,NSW,,,,,,325.0,380.0,470.0,5948
2264,Mirrabooka,Central Coast,New South Wales,NSW,,,,,,325.0,380.0,470.0,5949
2264,Yarrawonga Park,Central Coast,New South Wales,NSW,,,,,,325.0,380.0,470.0,5950
2264,Windermere Park,Central Coast,New South Wales,NSW,,,,,,325.0,380.0,470.0,5951
2264,Myuna Bay,Central Coast,New South Wales,NSW,,,,,,325.0,380.0,470.0,5952
2264,Mandalong,Central Coast,New South Wales,NSW,,,,,,325.0,380.0,470.0,5953
2264,Bonnells Bay,Central Coast,New South Wales,NSW,,,,,,325.0,380.0,470.0,5954
2264,Balcolyn,Central Coast,New South Wales,NSW,,,,,,325.0,380.0,470.0,5955
2264,Silverwater,Central Coast,New South Wales,NSW,,,,,,325.0,380.0,470.0,5956
2264,Eraring,Central Coast,New South Wales,NSW,,,,,,325.0,380.0,470.0,5957
2264,Dora Creek,Central Coast,New South Wales,NSW,,,,,,325.0,380.0,470.0,5958
2264,Brightwaters,Central Coast,New South Wales,NSW,,,,,,325.0,380.0,470.0,5959
2265,Martinsville,Central Coast,New South Wales,NSW,,,,,,,,450.0,5960
2265,Cooranbong,Central Coast,New South Wales,NSW,,,,,,,,450.0,5961
2267,Wangi Wangi,Central Coast,New South Wales,NSW,,,,,,,,,5962
2278,Wakefield,Sydney,New South Wales,NSW,,,,,,,,,5963
2278,Killingworth,Sydney,New South Wales,NSW,,,,,,,,,5964
2278,Barnsley,Sydney,New South Wales,NSW,,,,,,,,,5965
2280,Jewells,Newcastle,New South Wales,NSW,,300.0,,,,345.0,430.0,570.0,5966
2280,Floraville,Newcastle,New South Wales,NSW,,300.0,,,,345.0,430.0,570.0,5967
2280,Valentine,Newcastle,New South Wales,NSW,,300.0,,,,345.0,430.0,570.0,5968
2280,Marks Point,Newcastle,New South Wales,NSW,,300.0,,,,345.0,430.0,570.0,5969
2280,Belmont North,Newcastle,New South Wales,NSW,,300.0,,,,345.0,430.0,570.0,5970
2280,Belmont,Newcastle,New South Wales,NSW,,300.0,,,,345.0,430.0,570.0,5971
2280,Croudace Bay,Newcastle,New South Wales,NSW,,300.0,,,,345.0,430.0,570.0,5972
2280,Belmont South,Newcastle,New South Wales,NSW,,300.0,,,,345.0,430.0,570.0,5973
2281,Pelican,Newcastle,New South Wales,NSW,215.0,340.0,,,,360.0,425.0,,5974
2281,Nords Wharf,Newcastle,New South Wales,NSW,215.0,340.0,,,,360.0,425.0,,5975
2281,Murrays Beach,Newcastle,New South Wales,NSW,215.0,340.0,,,,360.0,425.0,,5976
2281,Swansea Heads,Newcastle,New South Wales,NSW,215.0,340.0,,,,360.0,425.0,,5977
2281,Swansea,Newcastle,New South Wales,NSW,215.0,340.0,,,,360.0,425.0,,5978
2281,Pinny Beach,Newcastle,New South Wales,NSW,215.0,340.0,,,,360.0,425.0,,5979
2281,Catherine Hill Bay,Newcastle,New South Wales,NSW,215.0,340.0,,,,360.0,425.0,,5980
2281,Cams Wharf,Newcastle,New South Wales,NSW,215.0,340.0,,,,360.0,425.0,,5981
2281,Blacksmiths,Newcastle,New South Wales,NSW,215.0,340.0,,,,360.0,425.0,,5982
2281,Middle Camp,Newcastle,New South Wales,NSW,215.0,340.0,,,,360.0,425.0,,5983
2281,Little Pelican,Newcastle,New South Wales,NSW,215.0,340.0,,,,360.0,425.0,,5984
2281,Caves Beach,Newcastle,New South Wales,NSW,215.0,340.0,,,,360.0,425.0,,5985
2282,Warners Bay,Newcastle,New South Wales,NSW,,,,,,360.0,450.0,560.0,5986
2282,Lakelands,Newcastle,New South Wales,NSW,,,,,,360.0,450.0,560.0,5987
2282,Eleebana,Newcastle,New South Wales,NSW,,,,,,360.0,450.0,560.0,5988
2283,Fishing Point,Newcastle,New South Wales,NSW,,,,,,328.0,395.0,470.0,5989
2283,Fennell Bay,Newcastle,New South Wales,NSW,,,,,,328.0,395.0,470.0,5990
2283,Fassifern,Newcastle,New South Wales,NSW,,,,,,328.0,395.0,470.0,5991
2283,Kilaben Bay,Newcastle,New South Wales,NSW,,,,,,328.0,395.0,470.0,5992
2283,Toronto,Newcastle,New South Wales,NSW,,,,,,328.0,395.0,470.0,5993
2283,Ryhope,Newcastle,New South Wales,NSW,,,,,,328.0,395.0,470.0,5994
2283,Rathmines,Newcastle,New South Wales,NSW,,,,,,328.0,395.0,470.0,5995
2283,Coal Point,Newcastle,New South Wales,NSW,,,,,,328.0,395.0,470.0,5996
2283,Balmoral,Newcastle,New South Wales,NSW,,,,,,328.0,395.0,470.0,5997
2283,Awaba,Newcastle,New South Wales,NSW,,,,,,328.0,395.0,470.0,5998
2283,Arcadia Vale,Newcastle,New South Wales,NSW,,,,,,328.0,395.0,470.0,5999
2283,Blackalls Park,Newcastle,New South Wales,NSW,,,,,,328.0,395.0,470.0,6000
2283,Carey Bay,Newcastle,New South Wales,NSW,,,,,,328.0,395.0,470.0,6001
2283,Buttaba,Newcastle,New South Wales,NSW,,,,,,328.0,395.0,470.0,6002
2283,Bolton Point,Newcastle,New South Wales,NSW,,,,,,328.0,395.0,470.0,6003
2284,Speers Point,Newcastle,New South Wales,NSW,,,,,,,400.0,505.0,6004
2284,Teralba,Newcastle,New South Wales,NSW,,,,,,,400.0,505.0,6005
2284,Woodrising,Newcastle,New South Wales,NSW,,,,,,,400.0,505.0,6006
2284,Marmong Point,Newcastle,New South Wales,NSW,,,,,,,400.0,505.0,6007
2284,Argenton,Newcastle,New South Wales,NSW,,,,,,,400.0,505.0,6008
2284,Boolaroo,Newcastle,New South Wales,NSW,,,,,,,400.0,505.0,6009
2284,Booragul,Newcastle,New South Wales,NSW,,,,,,,400.0,505.0,6010
2285,Edgeworth,Newcastle,New South Wales,NSW,,325.0,,,,340.0,420.0,498.0,6011
2285,Glendale,Newcastle,New South Wales,NSW,,325.0,,,,340.0,420.0,498.0,6012
2285,Macquarie Hills,Newcastle,New South Wales,NSW,,325.0,,,,340.0,420.0,498.0,6013
2285,Cardiff South,Newcastle,New South Wales,NSW,,325.0,,,,340.0,420.0,498.0,6014
2285,Cameron Park,Newcastle,New South Wales,NSW,,325.0,,,,340.0,420.0,498.0,6015
2285,Cardiff,Newcastle,New South Wales,NSW,,325.0,,,,340.0,420.0,498.0,6016
2285,Cardiff Heights,Newcastle,New South Wales,NSW,,325.0,,,,340.0,420.0,498.0,6017
2286,West Wallsend,Newcastle,New South Wales,NSW,,,,,,,,,6018
2286,Seahampton,Newcastle,New South Wales,NSW,,,,,,,,,6019
2286,Holmesville,Newcastle,New South Wales,NSW,,,,,,,,,6020
2287,Summer Hill,Newcastle,New South Wales,NSW,230.0,358.0,425.0,,,350.0,400.0,500.0,6021
2287,Rankin Park,Newcastle,New South Wales,NSW,230.0,358.0,425.0,,,350.0,400.0,500.0,6022
2287,Wallsend South,Newcastle,New South Wales,NSW,230.0,358.0,425.0,,,350.0,400.0,500.0,6023
2287,Wallsend,Newcastle,New South Wales,NSW,230.0,358.0,425.0,,,350.0,400.0,500.0,6024
2287,Minmi,Newcastle,New South Wales,NSW,230.0,358.0,425.0,,,350.0,400.0,500.0,6025
2287,Elermore Vale,Newcastle,New South Wales,NSW,230.0,358.0,425.0,,,350.0,400.0,500.0,6026
2287,Birmingham Gardens,Newcastle,New South Wales,NSW,230.0,358.0,425.0,,,350.0,400.0,500.0,6027
2287,Maryland,Newcastle,New South Wales,NSW,230.0,358.0,425.0,,,350.0,400.0,500.0,6028
2287,Fletcher,Newcastle,New South Wales,NSW,230.0,358.0,425.0,,,350.0,400.0,500.0,6029
2289,Highfields,Newcastle,New South Wales,NSW,,335.0,,,,375.0,475.0,600.0,6030
2289,Kotara,Newcastle,New South Wales,NSW,,335.0,,,,375.0,475.0,600.0,6031
2289,Kotara South,Newcastle,New South Wales,NSW,,335.0,,,,375.0,475.0,600.0,6032
2289,Adamstown,Newcastle,New South Wales,NSW,,335.0,,,,375.0,475.0,600.0,6033
2289,Adamstown Heights,Newcastle,New South Wales,NSW,,335.0,,,,375.0,475.0,600.0,6034
2289,Garden Suburb,Newcastle,New South Wales,NSW,,335.0,,,,375.0,475.0,600.0,6035
2290,Mount Hutton,Newcastle,New South Wales,NSW,240.0,360.0,,,,370.0,413.0,550.0,6036
2290,Kahibah,Newcastle,New South Wales,NSW,240.0,360.0,,,,370.0,413.0,550.0,6037
2290,Redhead,Newcastle,New South Wales,NSW,240.0,360.0,,,,370.0,413.0,550.0,6038
2290,Whitebridge,Newcastle,New South Wales,NSW,240.0,360.0,,,,370.0,413.0,550.0,6039
2290,Tingira Heights,Newcastle,New South Wales,NSW,240.0,360.0,,,,370.0,413.0,550.0,6040
2290,Charlestown,Newcastle,New South Wales,NSW,240.0,360.0,,,,370.0,413.0,550.0,6041
2290,Bennetts Green,Newcastle,New South Wales,NSW,240.0,360.0,,,,370.0,413.0,550.0,6042
2290,Dudley,Newcastle,New South Wales,NSW,240.0,360.0,,,,370.0,413.0,550.0,6043
2290,Hillsborough,Newcastle,New South Wales,NSW,240.0,360.0,,,,370.0,413.0,550.0,6044
2290,Gateshead,Newcastle,New South Wales,NSW,240.0,360.0,,,,370.0,413.0,550.0,6045
2291,The Junction,Newcastle,New South Wales,NSW,300.0,373.0,,,,430.0,525.0,740.0,6046
2291,Merewether Heights,Newcastle,New South Wales,NSW,300.0,373.0,,,,430.0,525.0,740.0,6047
2291,Merewether,Newcastle,New South Wales,NSW,300.0,373.0,,,,430.0,525.0,740.0,6048
2292,Hamilton North,Newcastle,New South Wales,NSW,,,,,,,463.0,,6049
2292,Broadmeadow,Newcastle,New South Wales,NSW,,,,,,,463.0,,6050
2293,Wickham,Newcastle,New South Wales,NSW,,,,,,,515.0,,6051
2293,Maryville,Newcastle,New South Wales,NSW,,,,,,,515.0,,6052
2294,Carrington,Newcastle,New South Wales,NSW,,,,,,420.0,,,6053
2295,Stockton,Newcastle,New South Wales,NSW,,,,,,,,500.0,6054
2295,Fern Bay,Newcastle,New South Wales,NSW,,,,,,,,500.0,6055
2296,Islington,Newcastle,New South Wales,NSW,,,,,,,450.0,,6056
2297,Tighes Hill,Newcastle,New South Wales,NSW,,,,,,,,,6057
2298,Waratah West,Newcastle,New South Wales,NSW,250.0,315.0,,,,,420.0,460.0,6058
2298,Waratah,Newcastle,New South Wales,NSW,250.0,315.0,,,,,420.0,460.0,6059
2298,Georgetown,Newcastle,New South Wales,NSW,250.0,315.0,,,,,420.0,460.0,6060
2299,North Lambton,Newcastle,New South Wales,NSW,260.0,350.0,,,,,400.0,460.0,6061
2299,Lambton,Newcastle,New South Wales,NSW,260.0,350.0,,,,,400.0,460.0,6062
2299,Jesmond,Newcastle,New South Wales,NSW,260.0,350.0,,,,,400.0,460.0,6063
2300,Newcastle East,Newcastle,New South Wales,NSW,350.0,430.0,630.0,,335.0,430.0,598.0,,6064
2300,The Hill,Newcastle,New South Wales,NSW,350.0,430.0,630.0,,335.0,430.0,598.0,,6065
2300,Newcastle,Newcastle,New South Wales,NSW,285.0,370.0,470.0,,250.0,382.5,440.0,520.0,6066
2300,Bar Beach,Newcastle,New South Wales,NSW,350.0,430.0,630.0,,335.0,430.0,598.0,,6067
2300,Cooks Hill,Newcastle,New South Wales,NSW,350.0,430.0,630.0,,335.0,430.0,598.0,,6068
2302,Newcastle West,Newcastle,New South Wales,NSW,,523.0,,,,,,,6069
2303,Hamilton South,Newcastle,New South Wales,NSW,,388.0,,,,380.0,483.0,660.0,6070
2303,Hamilton East,Newcastle,New South Wales,NSW,,388.0,,,,380.0,483.0,660.0,6071
2303,Hamilton,Newcastle,New South Wales,NSW,,388.0,,,,380.0,483.0,660.0,6072
2304,Mayfield West,Newcastle,New South Wales,NSW,240.0,305.0,,,,380.0,418.0,500.0,6073
2304,Sandgate,Newcastle,New South Wales,NSW,240.0,305.0,,,,380.0,418.0,500.0,6074
2304,Warabrook,Newcastle,New South Wales,NSW,240.0,305.0,,,,380.0,418.0,500.0,6075
2304,Mayfield North,Newcastle,New South Wales,NSW,240.0,305.0,,,,380.0,418.0,500.0,6076
2304,Kooragang,Newcastle,New South Wales,NSW,240.0,305.0,,,,380.0,418.0,500.0,6077
2304,Mayfield,Newcastle,New South Wales,NSW,240.0,305.0,,,,380.0,418.0,500.0,6078
2304,Mayfield East,Newcastle,New South Wales,NSW,240.0,305.0,,,,380.0,418.0,500.0,6079
2305,New Lambton Heights,Newcastle,New South Wales,NSW,280.0,318.0,,,,370.0,465.0,650.0,6080
2305,New Lambton,Newcastle,New South Wales,NSW,280.0,318.0,,,,370.0,465.0,650.0,6081
2305,Kotara East,Newcastle,New South Wales,NSW,280.0,318.0,,,,370.0,465.0,650.0,6082
2306,Windale,Newcastle,New South Wales,NSW,,,,,,,,,6083
2307,Shortland,Newcastle,New South Wales,NSW,,,,,,,360.0,,6084
2308,Newcastle University,Newcastle,New South Wales,NSW,,,,,,,,,6085
2308,Callaghan,Newcastle,New South Wales,NSW,,,,,,,,,6086
2309,Dangar,Newcastle,New South Wales,NSW,,,,,,,,,6087
2311,Lewinsbrook,Sydney,New South Wales,NSW,,,,,,,,,6088
2311,Halton,Sydney,New South Wales,NSW,,,,,,,,,6089
2311,Lostock,Sydney,New South Wales,NSW,,,,,,,,,6090
2311,Upper Allyn,Sydney,New South Wales,NSW,,,,,,,,,6091
2311,Mount Rivers,Sydney,New South Wales,NSW,,,,,,,,,6092
2311,Gresford,Sydney,New South Wales,NSW,,,,,,,,,6093
2311,Bingleburra,Sydney,New South Wales,NSW,,,,,,,,,6094
2311,Allynbrook,Sydney,New South Wales,NSW,,,,,,,,,6095
2311,Carrabolla,Sydney,New South Wales,NSW,,,,,,,,,6096
2311,Eccleston,Sydney,New South Wales,NSW,,,,,,,,,6097
2311,East Gresford,Sydney,New South Wales,NSW,,,,,,,,,6098
2312,Nabiac,Sydney,New South Wales,NSW,,,,,,,,,6099
2312,Minimbah,Sydney,New South Wales,NSW,,,,,,,,,6100
2314,Williamtown Raaf,Sydney,New South Wales,NSW,,,,,,,,,6101
2315,Nelson Bay,Sydney,New South Wales,NSW,,305.0,,,,,390.0,555.0,6102
2315,Shoal Bay,Newcastle,New South Wales,NSW,,305.0,,,,,390.0,555.0,6103
2315,Corlette,Sydney,New South Wales,NSW,,305.0,,,,,390.0,555.0,6104
2315,Fingal Bay,Sydney,New South Wales,NSW,,305.0,,,,,390.0,555.0,6105
2316,Fishermans Bay,Sydney,New South Wales,NSW,,,,,,,,500.0,6106
2316,One Mile,Sydney,New South Wales,NSW,,,,,,,,500.0,6107
2316,Taylors Beach,Sydney,New South Wales,NSW,,,,,,,,500.0,6108
2316,Anna Bay,Sydney,New South Wales,NSW,,,,,,,,500.0,6109
2316,Boat Harbour,Sydney,New South Wales,NSW,,,,,,,,500.0,6110
2316,Bobs Farm,Sydney,New South Wales,NSW,,,,,,,,500.0,6111
2317,Soldiers Point,Sydney,New South Wales,NSW,,,,,,,405.0,500.0,6112
2317,Salamander Bay,Sydney,New South Wales,NSW,,,,,,,405.0,500.0,6113
2318,Oyster Cove,Sydney,New South Wales,NSW,,,,,,,380.0,470.0,6114
2318,Salt Ash,Sydney,New South Wales,NSW,,,,,,,380.0,470.0,6115
2318,Williamtown,Sydney,New South Wales,NSW,,,,,,,380.0,470.0,6116
2318,Medowie,Sydney,New South Wales,NSW,,,,,,,380.0,470.0,6117
2318,Campvale,Sydney,New South Wales,NSW,,,,,,,380.0,470.0,6118
2318,Ferodale,Sydney,New South Wales,NSW,,,,,,,380.0,470.0,6119
2318,Fullerton Cove,Sydney,New South Wales,NSW,,,,,,,380.0,470.0,6120
2319,Tanilba Bay,Sydney,New South Wales,NSW,,,,,,,375.0,430.0,6121
2319,Mallabula,Sydney,New South Wales,NSW,,,,,,,375.0,430.0,6122
2319,Lemon Tree Passage,Sydney,New South Wales,NSW,,,,,,,375.0,430.0,6123
2320,Mount Dee,Maitland,New South Wales,NSW,215.0,268.0,,,,,360.0,420.0,6124
2320,Oakhampton,Maitland,New South Wales,NSW,215.0,268.0,,,,,360.0,420.0,6125
2320,Oakhampton Heights,Maitland,New South Wales,NSW,215.0,268.0,,,,,360.0,420.0,6126
2320,Mindaribba,Maitland,New South Wales,NSW,215.0,268.0,,,,,360.0,420.0,6127
2320,Maitland North,Maitland,New South Wales,NSW,215.0,268.0,,,,,360.0,420.0,6128
2320,Maitland Vale,Maitland,New South Wales,NSW,215.0,268.0,,,,,360.0,420.0,6129
2320,Melville,Maitland,New South Wales,NSW,215.0,268.0,,,,,360.0,420.0,6130
2320,Pokolbin,Maitland,New South Wales,NSW,215.0,268.0,,,,,360.0,420.0,6131
2320,Telarah,Maitland,New South Wales,NSW,215.0,268.0,,,,,360.0,420.0,6132
2320,Wallalong,Maitland,New South Wales,NSW,215.0,268.0,,,,,360.0,420.0,6133
2320,Windella,Maitland,New South Wales,NSW,215.0,268.0,,,,,360.0,420.0,6134
2320,South Maitland,Maitland,New South Wales,NSW,215.0,268.0,,,,,360.0,420.0,6135
2320,Rosebrook,Maitland,New South Wales,NSW,215.0,268.0,,,,,360.0,420.0,6136
2320,Rothbury,Maitland,New South Wales,NSW,215.0,268.0,,,,,360.0,420.0,6137
2320,Rutherford,Maitland,New South Wales,NSW,215.0,268.0,,,,,360.0,420.0,6138
2320,Bolwarra Heights,Maitland,New South Wales,NSW,215.0,268.0,,,,,360.0,420.0,6139
2320,Farley,Maitland,New South Wales,NSW,215.0,268.0,,,,,360.0,420.0,6140
2320,Glen Oak,Maitland,New South Wales,NSW,215.0,268.0,,,,,360.0,420.0,6141
2320,Bolwarra,Maitland,New South Wales,NSW,215.0,268.0,,,,,360.0,420.0,6142
2320,Aberglasslyn,Maitland,New South Wales,NSW,215.0,268.0,,,,,360.0,420.0,6143
2320,Allandale,Maitland,New South Wales,NSW,215.0,268.0,,,,,360.0,420.0,6144
2320,Anambah,Maitland,New South Wales,NSW,215.0,268.0,,,,,360.0,420.0,6145
2320,Gosforth,Maitland,New South Wales,NSW,215.0,268.0,,,,,360.0,420.0,6146
2320,Lorn,Maitland,New South Wales,NSW,215.0,268.0,,,,,360.0,420.0,6147
2320,Louth Park,Maitland,New South Wales,NSW,215.0,268.0,,,,,360.0,420.0,6148
2320,Maitland,Maitland,New South Wales,NSW,210.0,280.0,360.0,,,320.0,360.0,430.0,6149
2320,Largs,Maitland,New South Wales,NSW,215.0,268.0,,,,,360.0,420.0,6150
2320,Hillsborough,Maitland,New South Wales,NSW,215.0,268.0,,,,,360.0,420.0,6151
2320,Horseshoe Bend,Maitland,New South Wales,NSW,215.0,268.0,,,,,360.0,420.0,6152
2320,Keinbah,Maitland,New South Wales,NSW,215.0,268.0,,,,,360.0,420.0,6153
2321,Lochinvar,Maitland,New South Wales,NSW,,,,,,,375.0,420.0,6154
2321,Luskintyre,Maitland,New South Wales,NSW,,,,,,,375.0,420.0,6155
2321,Heddon Greta,Maitland,New South Wales,NSW,,,,,,,375.0,420.0,6156
2321,Hinton,Maitland,New South Wales,NSW,,,,,,,375.0,420.0,6157
2321,Morpeth,Maitland,New South Wales,NSW,,,,,,,375.0,420.0,6158
2321,Raworth,Maitland,New South Wales,NSW,,,,,,,375.0,420.0,6159
2321,Woodville,Maitland,New South Wales,NSW,,,,,,,375.0,420.0,6160
2321,Oswald,Maitland,New South Wales,NSW,,,,,,,375.0,420.0,6161
2321,Phoenix Park,Maitland,New South Wales,NSW,,,,,,,375.0,420.0,6162
2321,Harpers Hill,Maitland,New South Wales,NSW,,,,,,,375.0,420.0,6163
2321,Clarence Town,Maitland,New South Wales,NSW,,,,,,,375.0,420.0,6164
2321,Cliftleigh,Maitland,New South Wales,NSW,,,,,,,375.0,420.0,6165
2321,Berry Park,Maitland,New South Wales,NSW,,,,,,,375.0,420.0,6166
2321,Butterwick,Maitland,New South Wales,NSW,,,,,,,375.0,420.0,6167
2321,Duckenfield,Maitland,New South Wales,NSW,,,,,,,375.0,420.0,6168
2321,Glen Martin,Maitland,New South Wales,NSW,,,,,,,375.0,420.0,6169
2321,Glen William,Maitland,New South Wales,NSW,,,,,,,375.0,420.0,6170
2321,Duns Creek,Maitland,New South Wales,NSW,,,,,,,375.0,420.0,6171
2321,Gillieston Heights,Maitland,New South Wales,NSW,,,,,,,375.0,420.0,6172
2322,Thornton,Hunter Valley,New South Wales,NSW,,,,,,,355.0,455.0,6173
2322,Tarro,Hunter Valley,New South Wales,NSW,,,,,,,355.0,455.0,6174
2322,Woodberry,Hunter Valley,New South Wales,NSW,,,,,,,355.0,455.0,6175
2322,Tomago,Hunter Valley,New South Wales,NSW,,,,,,,355.0,455.0,6176
2322,Stockrington,Hunter Valley,New South Wales,NSW,,,,,,,355.0,455.0,6177
2322,Black Hill,Hunter Valley,New South Wales,NSW,,,,,,,355.0,455.0,6178
2322,Beresfield,Hunter Valley,New South Wales,NSW,,,,,,,355.0,455.0,6179
2322,Lenaghan,Hunter Valley,New South Wales,NSW,,,,,,,355.0,455.0,6180
2322,Hexham,Hunter Valley,New South Wales,NSW,,,,,,,355.0,455.0,6181
2323,Mulbring,Maitland,New South Wales,NSW,,285.0,,,,,380.0,443.0,6182
2323,Mount Vincent,Maitland,New South Wales,NSW,,285.0,,,,,380.0,443.0,6183
2323,Metford,Maitland,New South Wales,NSW,,285.0,,,,,380.0,443.0,6184
2323,Tenambit,Maitland,New South Wales,NSW,,285.0,,,,,380.0,443.0,6185
2323,Richmond Vale,Maitland,New South Wales,NSW,,285.0,,,,,380.0,443.0,6186
2323,Pitnacree,Maitland,New South Wales,NSW,,285.0,,,,,380.0,443.0,6187
2323,Green Hills,Maitland,New South Wales,NSW,,285.0,,,,,380.0,443.0,6188
2323,Buchanan,Maitland,New South Wales,NSW,,285.0,,,,,380.0,443.0,6189
2323,Brunkerville,Maitland,New South Wales,NSW,,285.0,,,,,380.0,443.0,6190
2323,Ashtonfield,Maitland,New South Wales,NSW,,285.0,,,,,380.0,443.0,6191
2323,Freemans Waterhole,Maitland,New South Wales,NSW,,285.0,,,,,380.0,443.0,6192
2323,East Maitland,Maitland,New South Wales,NSW,,285.0,,,,,380.0,443.0,6193
2323,Buttai,Maitland,New South Wales,NSW,,285.0,,,,,380.0,443.0,6194
2324,Pindimar,Hunter Valley,New South Wales,NSW,,290.0,,,,,355.0,440.0,6195
2324,Raymond Terrace,Hunter Valley,New South Wales,NSW,,290.0,,,,,355.0,440.0,6196
2324,Osterley,Hunter Valley,New South Wales,NSW,,290.0,,,,,355.0,440.0,6197
2324,Nelsons Plains,Hunter Valley,New South Wales,NSW,,290.0,,,,,355.0,440.0,6198
2324,North Arm Cove,Hunter Valley,New South Wales,NSW,,290.0,,,,,355.0,440.0,6199
2324,Raymond Terrace East,Hunter Valley,New South Wales,NSW,,290.0,,,,,355.0,440.0,6200
2324,Tea Gardens,Hunter Valley,New South Wales,NSW,,290.0,,,,,355.0,440.0,6201
2324,Twelve Mile Creek,Hunter Valley,New South Wales,NSW,,290.0,,,,,355.0,440.0,6202
2324,Tahlee,Hunter Valley,New South Wales,NSW,,290.0,,,,,355.0,440.0,6203
2324,Seaham,Hunter Valley,New South Wales,NSW,,290.0,,,,,355.0,440.0,6204
2324,Swan Bay,Hunter Valley,New South Wales,NSW,,290.0,,,,,355.0,440.0,6205
2324,Millers Forest,Hunter Valley,New South Wales,NSW,,290.0,,,,,355.0,440.0,6206
2324,Carrington,Hunter Valley,New South Wales,NSW,,290.0,,,,,355.0,440.0,6207
2324,Cells River,Hunter Valley,New South Wales,NSW,,290.0,,,,,355.0,440.0,6208
2324,Bundabah,Hunter Valley,New South Wales,NSW,,290.0,,,,,355.0,440.0,6209
2324,Balickera,Hunter Valley,New South Wales,NSW,,290.0,,,,,355.0,440.0,6210
2324,Brandy Hill,Hunter Valley,New South Wales,NSW,,290.0,,,,,355.0,440.0,6211
2324,Eagleton,Hunter Valley,New South Wales,NSW,,290.0,,,,,355.0,440.0,6212
2324,Karuah,Hunter Valley,New South Wales,NSW,,290.0,,,,,355.0,440.0,6213
2324,Limeburners Creek,Hunter Valley,New South Wales,NSW,,290.0,,,,,355.0,440.0,6214
2324,Heatherbrae,Hunter Valley,New South Wales,NSW,,290.0,,,,,355.0,440.0,6215
2324,East Seaham,Hunter Valley,New South Wales,NSW,,290.0,,,,,355.0,440.0,6216
2324,Hawks Nest,Hunter Valley,New South Wales,NSW,,290.0,,,,,355.0,440.0,6217
2325,Moruben,Hunter Valley,New South Wales,NSW,,260.0,,,,275.0,340.0,400.0,6218
2325,Mount View,Hunter Valley,New South Wales,NSW,,260.0,,,,275.0,340.0,400.0,6219
2325,Nulkaba,Hunter Valley,New South Wales,NSW,,260.0,,,,275.0,340.0,400.0,6220
2325,Millfield,Hunter Valley,New South Wales,NSW,,260.0,,,,275.0,340.0,400.0,6221
2325,Kitchener,Hunter Valley,New South Wales,NSW,,260.0,,,,275.0,340.0,400.0,6222
2325,Laguna,Hunter Valley,New South Wales,NSW,,260.0,,,,275.0,340.0,400.0,6223
2325,Lovedale,Hunter Valley,New South Wales,NSW,,260.0,,,,275.0,340.0,400.0,6224
2325,Quorrobolong,Hunter Valley,New South Wales,NSW,,260.0,,,,275.0,340.0,400.0,6225
2325,Sweetmans Creek,Hunter Valley,New South Wales,NSW,,260.0,,,,275.0,340.0,400.0,6226
2325,Wollombi,Hunter Valley,New South Wales,NSW,,260.0,,,,275.0,340.0,400.0,6227
2325,Pelton,Hunter Valley,New South Wales,NSW,,260.0,,,,275.0,340.0,400.0,6228
2325,Olney,Hunter Valley,New South Wales,NSW,,260.0,,,,275.0,340.0,400.0,6229
2325,Paxton,Hunter Valley,New South Wales,NSW,,260.0,,,,275.0,340.0,400.0,6230
2325,Paynes Crossing,Hunter Valley,New South Wales,NSW,,260.0,,,,275.0,340.0,400.0,6231
2325,Boree,Hunter Valley,New South Wales,NSW,,260.0,,,,275.0,340.0,400.0,6232
2325,Cedar Creek,Hunter Valley,New South Wales,NSW,,260.0,,,,275.0,340.0,400.0,6233
2325,Cessnock,Hunter Valley,New South Wales,NSW,,260.0,340.0,,,280.0,340.0,400.0,6234
2325,Bellbird Heights,Hunter Valley,New South Wales,NSW,,260.0,,,,275.0,340.0,400.0,6235
2325,Aberdare,Hunter Valley,New South Wales,NSW,,260.0,,,,275.0,340.0,400.0,6236
2325,Abernethy,Hunter Valley,New South Wales,NSW,,260.0,,,,275.0,340.0,400.0,6237
2325,Bellbird,Hunter Valley,New South Wales,NSW,,260.0,,,,275.0,340.0,400.0,6238
2325,Elrington,Hunter Valley,New South Wales,NSW,,260.0,,,,275.0,340.0,400.0,6239
2325,Greta Main,Hunter Valley,New South Wales,NSW,,260.0,,,,275.0,340.0,400.0,6240
2325,Kearsley,Hunter Valley,New South Wales,NSW,,260.0,,,,275.0,340.0,400.0,6241
2325,Ellalong,Hunter Valley,New South Wales,NSW,,260.0,,,,275.0,340.0,400.0,6242
