,,,0
35,Q1,Traffic Infringement Notices,36.0
35,Q1,Property damage,8.0
35,Q1,Other offences,12.0
35,Q1,suburb,
35,Q1,district,
35,Q2,Homicide,0.0
35,Q2,Assault,4.0
35,Q2,Sexual assault,1.0
35,Q2,Offences against a person,0.0
35,Q2,Burglary,6.0
35,Q2,Motor vehicle theft,1.0
35,Q2,Theft (excluding Motor Vehicles),24.0
35,Q2,Robbery,0.0
35,Q2,Road fatality,0.0
35,Q2,Road collision with injury,0.0
35,Q2,Traffic Infringement Notices,48.0
35,Q2,Property damage,9.0
35,Q2,Other offences,10.0
35,Q2,suburb,
35,Q2,district,
35,Q3,Homicide,0.0
35,Q3,Assault,2.0
35,Q3,Sexual assault,0.0
35,Q3,Offences against a person,0.0
35,Q3,Burglary,10.0
35,Q3,Motor vehicle theft,4.0
35,Q3,Theft (excluding Motor Vehicles),14.0
35,Q3,Robbery,0.0
35,Q3,Road fatality,0.0
35,Q3,Road collision with injury,1.0
35,Q3,Traffic Infringement Notices,65.0
35,Q3,Property damage,6.0
35,Q3,Other offences,13.0
35,Q3,suburb,
35,Q3,district,
35,Q4,Homicide,0.0
35,Q4,Assault,4.0
35,Q4,Sexual assault,0.0
35,Q4,Offences against a person,1.0
35,Q4,Burglary,13.0
35,Q4,Motor vehicle theft,0.0
35,Q4,Theft (excluding Motor Vehicles),8.0
35,Q4,Robbery,0.0
35,Q4,Road fatality,0.0
35,Q4,Road collision with injury,2.0
35,Q4,Traffic Infringement Notices,50.0
35,Q4,Property damage,6.0
35,Q4,Other offences,11.0
35,Q4,suburb,
35,Q4,district,
35,Quarter,Homicide,
35,Quarter,Assault,
35,Quarter,Sexual assault,
35,Quarter,Offences against a person,
35,Quarter,Burglary,
35,Quarter,Motor vehicle theft,
35,Quarter,Theft (excluding Motor Vehicles),
35,Quarter,Robbery,
35,Quarter,Road fatality,
35,Quarter,Road collision with injury,
35,Quarter,Traffic Infringement Notices,
35,Quarter,Property damage,
35,Quarter,Other offences,
35,Quarter,suburb,Harrison
35,Quarter,district,
36,Q1,Homicide,1.0
36,Q1,Assault,0.0
36,Q1,Sexual assault,0.0
36,Q1,Offences against a person,0.0
36,Q1,Burglary,0.0
36,Q1,Motor vehicle theft,0.0
36,Q1,Theft (excluding Motor Vehicles),1.0
36,Q1,Robbery,0.0
36,Q1,Road fatality,0.0
36,Q1,Road collision with injury,0.0
36,Q1,Traffic Infringement Notices,1.0
36,Q1,Property damage,0.0
36,Q1,Other offences,0.0
36,Q1,suburb,
36,Q1,district,
36,Q2,Homicide,0.0
36,Q2,Assault,2.0
36,Q2,Sexual assault,0.0
36,Q2,Offences against a person,0.0
36,Q2,Burglary,0.0
36,Q2,Motor vehicle theft,0.0
36,Q2,Theft (excluding Motor Vehicles),0.0
36,Q2,Robbery,0.0
36,Q2,Road fatality,0.0
36,Q2,Road collision with injury,0.0
36,Q2,Traffic Infringement Notices,1.0
36,Q2,Property damage,0.0
36,Q2,Other offences,1.0
36,Q2,suburb,
36,Q2,district,
36,Q3,Homicide,0.0
36,Q3,Assault,0.0
36,Q3,Sexual assault,0.0
36,Q3,Offences against a person,0.0
36,Q3,Burglary,1.0
36,Q3,Motor vehicle theft,3.0
36,Q3,Theft (excluding Motor Vehicles),0.0
36,Q3,Robbery,0.0
36,Q3,Road fatality,0.0
36,Q3,Road collision with injury,0.0
36,Q3,Traffic Infringement Notices,0.0
36,Q3,Property damage,2.0
36,Q3,Other offences,2.0
36,Q3,suburb,
36,Q3,district,
36,Q4,Homicide,0.0
36,Q4,Assault,0.0
36,Q4,Sexual assault,0.0
36,Q4,Offences against a person,0.0
36,Q4,Burglary,0.0
36,Q4,Motor vehicle theft,1.0
36,Q4,Theft (excluding Motor Vehicles),1.0
36,Q4,Robbery,0.0
36,Q4,Road fatality,0.0
36,Q4,Road collision with injury,0.0
36,Q4,Traffic Infringement Notices,3.0
36,Q4,Property damage,1.0
36,Q4,Other offences,0.0
36,Q4,suburb,
36,Q4,district,
36,Quarter,Homicide,
36,Quarter,Assault,
36,Quarter,Sexual assault,
36,Quarter,Offences against a person,
36,Quarter,Burglary,
36,Quarter,Motor vehicle theft,
36,Quarter,Theft (excluding Motor Vehicles),
36,Quarter,Robbery,
36,Quarter,Road fatality,
36,Quarter,Road collision with injury,
36,Quarter,Traffic Infringement Notices,
36,Quarter,Property damage,
36,Quarter,Other offences,
36,Quarter,suburb,Jacka
36,Quarter,district,
37,Q1,Homicide,0.0
37,Q1,Assault,0.0
37,Q1,Sexual assault,0.0
37,Q1,Offences against a person,0.0
37,Q1,Burglary,0.0
37,Q1,Motor vehicle theft,0.0
37,Q1,Theft (excluding Motor Vehicles),0.0
37,Q1,Robbery,0.0
37,Q1,Road fatality,0.0
37,Q1,Road collision with injury,0.0
37,Q1,Traffic Infringement Notices,12.0
37,Q1,Property damage,0.0
37,Q1,Other offences,0.0
37,Q1,suburb,
37,Q1,district,
37,Q2,Homicide,0.0
37,Q2,Assault,0.0
37,Q2,Sexual assault,0.0
37,Q2,Offences against a person,0.0
37,Q2,Burglary,0.0
37,Q2,Motor vehicle theft,0.0
37,Q2,Theft (excluding Motor Vehicles),0.0
37,Q2,Robbery,0.0
37,Q2,Road fatality,0.0
37,Q2,Road collision with injury,0.0
37,Q2,Traffic Infringement Notices,6.0
37,Q2,Property damage,0.0
37,Q2,Other offences,0.0
37,Q2,suburb,
37,Q2,district,
37,Q3,Homicide,0.0
37,Q3,Assault,0.0
37,Q3,Sexual assault,0.0
37,Q3,Offences against a person,0.0
37,Q3,Burglary,0.0
37,Q3,Motor vehicle theft,0.0
37,Q3,Theft (excluding Motor Vehicles),0.0
37,Q3,Robbery,0.0
37,Q3,Road fatality,0.0
37,Q3,Road collision with injury,0.0
37,Q3,Traffic Infringement Notices,0.0
37,Q3,Property damage,0.0
37,Q3,Other offences,0.0
37,Q3,suburb,
37,Q3,district,
37,Q4,Homicide,0.0
37,Q4,Assault,0.0
37,Q4,Sexual assault,0.0
37,Q4,Offences against a person,0.0
37,Q4,Burglary,0.0
37,Q4,Motor vehicle theft,0.0
37,Q4,Theft (excluding Motor Vehicles),0.0
37,Q4,Robbery,0.0
37,Q4,Road fatality,0.0
37,Q4,Road collision with injury,0.0
37,Q4,Traffic Infringement Notices,1.0
37,Q4,Property damage,0.0
37,Q4,Other offences,2.0
37,Q4,suburb,
37,Q4,district,
37,Quarter,Homicide,
37,Quarter,Assault,
37,Quarter,Sexual assault,
37,Quarter,Offences against a person,
37,Quarter,Burglary,
37,Quarter,Motor vehicle theft,
37,Quarter,Theft (excluding Motor Vehicles),
37,Quarter,Robbery,
37,Quarter,Road fatality,
37,Quarter,Road collision with injury,
37,Quarter,Traffic Infringement Notices,
37,Quarter,Property damage,
37,Quarter,Other offences,
37,Quarter,suburb,Kenny
37,Quarter,district,
38,Q1,Homicide,0.0
38,Q1,Assault,0.0
38,Q1,Sexual assault,0.0
38,Q1,Offences against a person,0.0
38,Q1,Burglary,0.0
38,Q1,Motor vehicle theft,0.0
38,Q1,Theft (excluding Motor Vehicles),0.0
38,Q1,Robbery,0.0
38,Q1,Road fatality,0.0
38,Q1,Road collision with injury,0.0
38,Q1,Traffic Infringement Notices,0.0
38,Q1,Property damage,0.0
38,Q1,Other offences,0.0
38,Q1,suburb,
38,Q1,district,
38,Q2,Homicide,0.0
38,Q2,Assault,0.0
38,Q2,Sexual assault,0.0
38,Q2,Offences against a person,0.0
38,Q2,Burglary,0.0
38,Q2,Motor vehicle theft,0.0
38,Q2,Theft (excluding Motor Vehicles),0.0
38,Q2,Robbery,0.0
38,Q2,Road fatality,0.0
38,Q2,Road collision with injury,0.0
38,Q2,Traffic Infringement Notices,0.0
38,Q2,Property damage,0.0
38,Q2,Other offences,0.0
38,Q2,suburb,
38,Q2,district,
38,Q3,Homicide,0.0
38,Q3,Assault,0.0
38,Q3,Sexual assault,0.0
38,Q3,Offences against a person,0.0
38,Q3,Burglary,0.0
38,Q3,Motor vehicle theft,0.0
38,Q3,Theft (excluding Motor Vehicles),0.0
38,Q3,Robbery,0.0
38,Q3,Road fatality,0.0
38,Q3,Road collision with injury,0.0
38,Q3,Traffic Infringement Notices,0.0
38,Q3,Property damage,0.0
38,Q3,Other offences,0.0
38,Q3,suburb,
38,Q3,district,
38,Q4,Homicide,0.0
38,Q4,Assault,0.0
38,Q4,Sexual assault,0.0
38,Q4,Offences against a person,0.0
38,Q4,Burglary,0.0
38,Q4,Motor vehicle theft,0.0
38,Q4,Theft (excluding Motor Vehicles),0.0
38,Q4,Robbery,0.0
38,Q4,Road fatality,0.0
38,Q4,Road collision with injury,0.0
38,Q4,Traffic Infringement Notices,0.0
38,Q4,Property damage,0.0
38,Q4,Other offences,0.0
38,Q4,suburb,
38,Q4,district,
38,Quarter,Homicide,
38,Quarter,Assault,
38,Quarter,Sexual assault,
38,Quarter,Offences against a person,
38,Quarter,Burglary,
38,Quarter,Motor vehicle theft,
38,Quarter,Theft (excluding Motor Vehicles),
38,Quarter,Robbery,
38,Quarter,Road fatality,
38,Quarter,Road collision with injury,
38,Quarter,Traffic Infringement Notices,
38,Quarter,Property damage,
38,Quarter,Other offences,
38,Quarter,suburb,Kinlyside
38,Quarter,district,
39,Q1,Homicide,0.0
39,Q1,Assault,4.0
39,Q1,Sexual assault,0.0
39,Q1,Offences against a person,0.0
39,Q1,Burglary,4.0
39,Q1,Motor vehicle theft,3.0
39,Q1,Theft (excluding Motor Vehicles),19.0
39,Q1,Robbery,0.0
39,Q1,Road fatality,0.0
39,Q1,Road collision with injury,1.0
39,Q1,Traffic Infringement Notices,98.0
39,Q1,Property damage,3.0
39,Q1,Other offences,30.0
39,Q1,suburb,
39,Q1,district,
39,Q2,Homicide,0.0
39,Q2,Assault,4.0
39,Q2,Sexual assault,0.0
39,Q2,Offences against a person,0.0
39,Q2,Burglary,6.0
39,Q2,Motor vehicle theft,2.0
39,Q2,Theft (excluding Motor Vehicles),8.0
39,Q2,Robbery,0.0
39,Q2,Road fatality,0.0
39,Q2,Road collision with injury,3.0
39,Q2,Traffic Infringement Notices,78.0
39,Q2,Property damage,6.0
39,Q2,Other offences,28.0
39,Q2,suburb,
39,Q2,district,
39,Q3,Homicide,0.0
39,Q3,Assault,6.0
39,Q3,Sexual assault,0.0
39,Q3,Offences against a person,0.0
39,Q3,Burglary,7.0
39,Q3,Motor vehicle theft,5.0
39,Q3,Theft (excluding Motor Vehicles),17.0
39,Q3,Robbery,0.0
39,Q3,Road fatality,0.0
39,Q3,Road collision with injury,4.0
39,Q3,Traffic Infringement Notices,69.0
39,Q3,Property damage,9.0
39,Q3,Other offences,50.0
39,Q3,suburb,
39,Q3,district,
39,Q4,Homicide,0.0
39,Q4,Assault,0.0
39,Q4,Sexual assault,0.0
39,Q4,Offences against a person,0.0
39,Q4,Burglary,10.0
39,Q4,Motor vehicle theft,1.0
39,Q4,Theft (excluding Motor Vehicles),15.0
39,Q4,Robbery,0.0
39,Q4,Road fatality,0.0
39,Q4,Road collision with injury,5.0
39,Q4,Traffic Infringement Notices,66.0
39,Q4,Property damage,4.0
39,Q4,Other offences,34.0
39,Q4,suburb,
39,Q4,district,
39,Quarter,Homicide,
39,Quarter,Assault,
39,Quarter,Sexual assault,
39,Quarter,Offences against a person,
39,Quarter,Burglary,
39,Quarter,Motor vehicle theft,
39,Quarter,Theft (excluding Motor Vehicles),
39,Quarter,Robbery,
39,Quarter,Road fatality,
39,Quarter,Road collision with injury,
39,Quarter,Traffic Infringement Notices,
39,Quarter,Property damage,
39,Quarter,Other offences,
39,Quarter,suburb,Mitchell
39,Quarter,district,
40,Q1,Homicide,0.0
40,Q1,Assault,0.0
40,Q1,Sexual assault,0.0
40,Q1,Offences against a person,0.0
40,Q1,Burglary,1.0
40,Q1,Motor vehicle theft,0.0
40,Q1,Theft (excluding Motor Vehicles),0.0
40,Q1,Robbery,0.0
40,Q1,Road fatality,0.0
40,Q1,Road collision with injury,0.0
40,Q1,Traffic Infringement Notices,5.0
40,Q1,Property damage,8.0
40,Q1,Other offences,1.0
40,Q1,suburb,
40,Q1,district,
40,Q2,Homicide,0.0
40,Q2,Assault,0.0
40,Q2,Sexual assault,0.0
40,Q2,Offences against a person,0.0
40,Q2,Burglary,2.0
40,Q2,Motor vehicle theft,0.0
40,Q2,Theft (excluding Motor Vehicles),4.0
40,Q2,Robbery,0.0
40,Q2,Road fatality,0.0
40,Q2,Road collision with injury,0.0
40,Q2,Traffic Infringement Notices,14.0
40,Q2,Property damage,5.0
40,Q2,Other offences,1.0
40,Q2,suburb,
40,Q2,district,
40,Q3,Homicide,0.0
40,Q3,Assault,0.0
40,Q3,Sexual assault,0.0
40,Q3,Offences against a person,0.0
40,Q3,Burglary,4.0
40,Q3,Motor vehicle theft,0.0
40,Q3,Theft (excluding Motor Vehicles),4.0
40,Q3,Robbery,0.0
40,Q3,Road fatality,0.0
40,Q3,Road collision with injury,1.0
40,Q3,Traffic Infringement Notices,27.0
40,Q3,Property damage,4.0
40,Q3,Other offences,5.0
40,Q3,suburb,
40,Q3,district,
40,Q4,Homicide,0.0
40,Q4,Assault,0.0
40,Q4,Sexual assault,0.0
40,Q4,Offences against a person,0.0
40,Q4,Burglary,9.0
40,Q4,Motor vehicle theft,1.0
40,Q4,Theft (excluding Motor Vehicles),5.0
40,Q4,Robbery,0.0
40,Q4,Road fatality,0.0
40,Q4,Road collision with injury,0.0
40,Q4,Traffic Infringement Notices,28.0
40,Q4,Property damage,3.0
40,Q4,Other offences,4.0
40,Q4,suburb,
40,Q4,district,
40,Quarter,Homicide,
40,Quarter,Assault,
40,Quarter,Sexual assault,
40,Quarter,Offences against a person,
40,Quarter,Burglary,
40,Quarter,Motor vehicle theft,
40,Quarter,Theft (excluding Motor Vehicles),
40,Quarter,Robbery,
40,Quarter,Road fatality,
40,Quarter,Road collision with injury,
40,Quarter,Traffic Infringement Notices,
40,Quarter,Property damage,
40,Quarter,Other offences,
40,Quarter,suburb,Moncrieff
40,Quarter,district,
41,Q1,Homicide,0.0
41,Q1,Assault,9.0
41,Q1,Sexual assault,1.0
41,Q1,Offences against a person,1.0
41,Q1,Burglary,8.0
41,Q1,Motor vehicle theft,1.0
41,Q1,Theft (excluding Motor Vehicles),31.0
41,Q1,Robbery,0.0
41,Q1,Road fatality,0.0
41,Q1,Road collision with injury,2.0
41,Q1,Traffic Infringement Notices,8.0
41,Q1,Property damage,24.0
41,Q1,Other offences,29.0
41,Q1,suburb,
41,Q1,district,
41,Q2,Homicide,0.0
41,Q2,Assault,18.0
41,Q2,Sexual assault,0.0
41,Q2,Offences against a person,3.0
41,Q2,Burglary,14.0
41,Q2,Motor vehicle theft,2.0
41,Q2,Theft (excluding Motor Vehicles),18.0
41,Q2,Robbery,1.0
41,Q2,Road fatality,1.0
41,Q2,Road collision with injury,2.0
41,Q2,Traffic Infringement Notices,12.0
41,Q2,Property damage,14.0
41,Q2,Other offences,24.0
41,Q2,suburb,
41,Q2,district,
41,Q3,Homicide,0.0
41,Q3,Assault,10.0
41,Q3,Sexual assault,2.0
41,Q3,Offences against a person,0.0
41,Q3,Burglary,12.0
41,Q3,Motor vehicle theft,8.0
41,Q3,Theft (excluding Motor Vehicles),22.0
41,Q3,Robbery,0.0
41,Q3,Road fatality,0.0
41,Q3,Road collision with injury,0.0
41,Q3,Traffic Infringement Notices,7.0
41,Q3,Property damage,22.0
41,Q3,Other offences,17.0
41,Q3,suburb,
41,Q3,district,
41,Q4,Homicide,0.0
41,Q4,Assault,11.0
41,Q4,Sexual assault,0.0
41,Q4,Offences against a person,1.0
41,Q4,Burglary,5.0
41,Q4,Motor vehicle theft,0.0
41,Q4,Theft (excluding Motor Vehicles),27.0
41,Q4,Robbery,0.0
41,Q4,Road fatality,0.0
41,Q4,Road collision with injury,1.0
41,Q4,Traffic Infringement Notices,8.0
41,Q4,Property damage,20.0
41,Q4,Other offences,17.0
41,Q4,suburb,
41,Q4,district,
41,Quarter,Homicide,
41,Quarter,Assault,
41,Quarter,Sexual assault,
41,Quarter,Offences against a person,
41,Quarter,Burglary,
41,Quarter,Motor vehicle theft,
41,Quarter,Theft (excluding Motor Vehicles),
41,Quarter,Robbery,
41,Quarter,Road fatality,
41,Quarter,Road collision with injury,
41,Quarter,Traffic Infringement Notices,
41,Quarter,Property damage,
41,Quarter,Other offences,
41,Quarter,suburb,Ngunnawal
41,Quarter,district,
42,Q1,Homicide,0.0
42,Q1,Assault,8.0
42,Q1,Sexual assault,0.0
42,Q1,Offences against a person,0.0
42,Q1,Burglary,2.0
42,Q1,Motor vehicle theft,1.0
42,Q1,Theft (excluding Motor Vehicles),14.0
42,Q1,Robbery,0.0
42,Q1,Road fatality,0.0
42,Q1,Road collision with injury,1.0
42,Q1,Traffic Infringement Notices,21.0
42,Q1,Property damage,3.0
42,Q1,Other offences,52.0
42,Q1,suburb,
42,Q1,district,
42,Q2,Homicide,0.0
42,Q2,Assault,3.0
42,Q2,Sexual assault,1.0
42,Q2,Offences against a person,0.0
42,Q2,Burglary,5.0
42,Q2,Motor vehicle theft,4.0
42,Q2,Theft (excluding Motor Vehicles),11.0
42,Q2,Robbery,2.0
42,Q2,Road fatality,0.0
42,Q2,Road collision with injury,1.0
42,Q2,Traffic Infringement Notices,15.0
42,Q2,Property damage,16.0
42,Q2,Other offences,36.0
42,Q2,suburb,
42,Q2,district,
42,Q3,Homicide,0.0
42,Q3,Assault,6.0
42,Q3,Sexual assault,4.0
42,Q3,Offences against a person,0.0
42,Q3,Burglary,6.0
42,Q3,Motor vehicle theft,3.0
42,Q3,Theft (excluding Motor Vehicles),22.0
42,Q3,Robbery,0.0
42,Q3,Road fatality,0.0
42,Q3,Road collision with injury,2.0
42,Q3,Traffic Infringement Notices,21.0
42,Q3,Property damage,12.0
42,Q3,Other offences,16.0
42,Q3,suburb,
42,Q3,district,
42,Q4,Homicide,0.0
42,Q4,Assault,9.0
42,Q4,Sexual assault,0.0
42,Q4,Offences against a person,1.0
42,Q4,Burglary,8.0
42,Q4,Motor vehicle theft,1.0
42,Q4,Theft (excluding Motor Vehicles),11.0
42,Q4,Robbery,0.0
42,Q4,Road fatality,0.0
42,Q4,Road collision with injury,1.0
42,Q4,Traffic Infringement Notices,25.0
42,Q4,Property damage,11.0
42,Q4,Other offences,19.0
42,Q4,suburb,
42,Q4,district,
42,Quarter,Homicide,
42,Quarter,Assault,
42,Quarter,Sexual assault,
42,Quarter,Offences against a person,
42,Quarter,Burglary,
42,Quarter,Motor vehicle theft,
42,Quarter,Theft (excluding Motor Vehicles),
42,Quarter,Robbery,
42,Quarter,Road fatality,
42,Quarter,Road collision with injury,
42,Quarter,Traffic Infringement Notices,
42,Quarter,Property damage,
42,Quarter,Other offences,
42,Quarter,suburb,Nicholls
42,Quarter,district,
43,Q1,Homicide,0.0
43,Q1,Assault,10.0
43,Q1,Sexual assault,0.0
43,Q1,Offences against a person,0.0
43,Q1,Burglary,2.0
43,Q1,Motor vehicle theft,2.0
43,Q1,Theft (excluding Motor Vehicles),10.0
43,Q1,Robbery,0.0
43,Q1,Road fatality,0.0
43,Q1,Road collision with injury,0.0
43,Q1,Traffic Infringement Notices,19.0
43,Q1,Property damage,7.0
43,Q1,Other offences,20.0
43,Q1,suburb,
43,Q1,district,
43,Q2,Homicide,0.0
43,Q2,Assault,3.0
43,Q2,Sexual assault,0.0
43,Q2,Offences against a person,0.0
43,Q2,Burglary,4.0
43,Q2,Motor vehicle theft,4.0
43,Q2,Theft (excluding Motor Vehicles),15.0
43,Q2,Robbery,0.0
43,Q2,Road fatality,0.0
43,Q2,Road collision with injury,2.0
43,Q2,Traffic Infringement Notices,19.0
43,Q2,Property damage,4.0
43,Q2,Other offences,29.0
43,Q2,suburb,
43,Q2,district,
43,Q3,Homicide,0.0
43,Q3,Assault,7.0
43,Q3,Sexual assault,0.0
43,Q3,Offences against a person,0.0
43,Q3,Burglary,1.0
43,Q3,Motor vehicle theft,5.0
43,Q3,Theft (excluding Motor Vehicles),14.0
43,Q3,Robbery,0.0
43,Q3,Road fatality,0.0
43,Q3,Road collision with injury,1.0
43,Q3,Traffic Infringement Notices,12.0
43,Q3,Property damage,13.0
43,Q3,Other offences,29.0
43,Q3,suburb,
43,Q3,district,
43,Q4,Homicide,0.0
43,Q4,Assault,9.0
43,Q4,Sexual assault,0.0
43,Q4,Offences against a person,1.0
43,Q4,Burglary,4.0
43,Q4,Motor vehicle theft,3.0
43,Q4,Theft (excluding Motor Vehicles),6.0
43,Q4,Robbery,0.0
43,Q4,Road fatality,0.0
43,Q4,Road collision with injury,0.0
43,Q4,Traffic Infringement Notices,29.0
43,Q4,Property damage,19.0
43,Q4,Other offences,24.0
43,Q4,suburb,
43,Q4,district,
43,Quarter,Homicide,
43,Quarter,Assault,
43,Quarter,Sexual assault,
43,Quarter,Offences against a person,
43,Quarter,Burglary,
43,Quarter,Motor vehicle theft,
43,Quarter,Theft (excluding Motor Vehicles),
43,Quarter,Robbery,
43,Quarter,Road fatality,
43,Quarter,Road collision with injury,
43,Quarter,Traffic Infringement Notices,
43,Quarter,Property damage,
43,Quarter,Other offences,
43,Quarter,suburb,Palmerston
43,Quarter,district,
44,Q1,Homicide,0.0
44,Q1,Assault,0.0
44,Q1,Sexual assault,0.0
44,Q1,Offences against a person,0.0
44,Q1,Burglary,0.0
44,Q1,Motor vehicle theft,0.0
44,Q1,Theft (excluding Motor Vehicles),0.0
44,Q1,Robbery,0.0
44,Q1,Road fatality,0.0
44,Q1,Road collision with injury,0.0
44,Q1,Traffic Infringement Notices,1.0
44,Q1,Property damage,0.0
44,Q1,Other offences,0.0
44,Q1,suburb,
44,Q1,district,
44,Q2,Homicide,0.0
44,Q2,Assault,0.0
44,Q2,Sexual assault,0.0
44,Q2,Offences against a person,0.0
44,Q2,Burglary,0.0
44,Q2,Motor vehicle theft,0.0
44,Q2,Theft (excluding Motor Vehicles),0.0
44,Q2,Robbery,0.0
44,Q2,Road fatality,0.0
44,Q2,Road collision with injury,0.0
44,Q2,Traffic Infringement Notices,2.0
44,Q2,Property damage,0.0
44,Q2,Other offences,0.0
44,Q2,suburb,
44,Q2,district,
44,Q3,Homicide,0.0
44,Q3,Assault,0.0
44,Q3,Sexual assault,0.0
44,Q3,Offences against a person,0.0
44,Q3,Burglary,0.0
44,Q3,Motor vehicle theft,0.0
44,Q3,Theft (excluding Motor Vehicles),0.0
44,Q3,Robbery,0.0
44,Q3,Road fatality,0.0
44,Q3,Road collision with injury,0.0
44,Q3,Traffic Infringement Notices,10.0
44,Q3,Property damage,0.0
44,Q3,Other offences,0.0
44,Q3,suburb,
44,Q3,district,
44,Q4,Homicide,0.0
44,Q4,Assault,0.0
44,Q4,Sexual assault,0.0
44,Q4,Offences against a person,0.0
44,Q4,Burglary,0.0
44,Q4,Motor vehicle theft,0.0
44,Q4,Theft (excluding Motor Vehicles),0.0
44,Q4,Robbery,0.0
44,Q4,Road fatality,0.0
44,Q4,Road collision with injury,0.0
44,Q4,Traffic Infringement Notices,0.0
44,Q4,Property damage,0.0
44,Q4,Other offences,0.0
44,Q4,suburb,
44,Q4,district,
44,Quarter,Homicide,
44,Quarter,Assault,
44,Quarter,Sexual assault,
44,Quarter,Offences against a person,
44,Quarter,Burglary,
44,Quarter,Motor vehicle theft,
44,Quarter,Theft (excluding Motor Vehicles),
44,Quarter,Robbery,
44,Quarter,Road fatality,
44,Quarter,Road collision with injury,
44,Quarter,Traffic Infringement Notices,
44,Quarter,Property damage,
44,Quarter,Other offences,
44,Quarter,suburb,Taylor
44,Quarter,district,
45,Q1,Homicide,0.0
45,Q1,Assault,0.0
45,Q1,Sexual assault,0.0
45,Q1,Offences against a person,0.0
45,Q1,Burglary,0.0
45,Q1,Motor vehicle theft,0.0
45,Q1,Theft (excluding Motor Vehicles),1.0
45,Q1,Robbery,0.0
45,Q1,Road fatality,0.0
45,Q1,Road collision with injury,0.0
45,Q1,Traffic Infringement Notices,6.0
45,Q1,Property damage,0.0
45,Q1,Other offences,0.0
45,Q1,suburb,
45,Q1,district,
45,Q2,Homicide,0.0
45,Q2,Assault,0.0
45,Q2,Sexual assault,0.0
45,Q2,Offences against a person,0.0
45,Q2,Burglary,0.0
45,Q2,Motor vehicle theft,0.0
45,Q2,Theft (excluding Motor Vehicles),1.0
45,Q2,Robbery,0.0
45,Q2,Road fatality,0.0
45,Q2,Road collision with injury,0.0
45,Q2,Traffic Infringement Notices,2.0
45,Q2,Property damage,2.0
45,Q2,Other offences,1.0
45,Q2,suburb,
45,Q2,district,
45,Q3,Homicide,0.0
45,Q3,Assault,0.0
45,Q3,Sexual assault,0.0
45,Q3,Offences against a person,0.0
45,Q3,Burglary,0.0
45,Q3,Motor vehicle theft,0.0
45,Q3,Theft (excluding Motor Vehicles),0.0
45,Q3,Robbery,0.0
45,Q3,Road fatality,0.0
45,Q3,Road collision with injury,0.0
45,Q3,Traffic Infringement Notices,2.0
45,Q3,Property damage,0.0
45,Q3,Other offences,1.0
45,Q3,suburb,
45,Q3,district,
45,Q4,Homicide,0.0
45,Q4,Assault,0.0
45,Q4,Sexual assault,0.0
45,Q4,Offences against a person,0.0
45,Q4,Burglary,0.0
45,Q4,Motor vehicle theft,0.0
45,Q4,Theft (excluding Motor Vehicles),1.0
45,Q4,Robbery,0.0
45,Q4,Road fatality,0.0
45,Q4,Road collision with injury,0.0
45,Q4,Traffic Infringement Notices,6.0
45,Q4,Property damage,0.0
45,Q4,Other offences,1.0
45,Q4,suburb,
45,Q4,district,
45,Quarter,Homicide,
45,Quarter,Assault,
45,Quarter,Sexual assault,
45,Quarter,Offences against a person,
45,Quarter,Burglary,
45,Quarter,Motor vehicle theft,
45,Quarter,Theft (excluding Motor Vehicles),
45,Quarter,Robbery,
45,Quarter,Road fatality,
45,Quarter,Road collision with injury,
45,Quarter,Traffic Infringement Notices,
45,Quarter,Property damage,
45,Quarter,Other offences,
45,Quarter,suburb,Throsby
45,Quarter,district,
46,Q1,Homicide,0.0
46,Q1,Assault,176.0
46,Q1,Sexual assault,22.0
46,Q1,Offences against a person,17.0
46,Q1,Burglary,90.0
