,,,,Offence Count,Offence Count,Offence Count,Offence Count,Offence Count,Offence Count,Offence Count,Offence Count,Offence Count,Offence Count,Offence Count,Offence Count,Offence Count,Offence Count,Offence Count,Offence Count,Offence Count,Offence Count,Offence Count,Offence Count,Offence Count,Offence Count
period,,,,2012Q3,2012Q4,2013Q1,2013Q2,2013Q3,2013Q4,2014Q1,2014Q2,2014Q3,2014Q4,2015Q1,2015Q2,2015Q3,2015Q4,2016Q1,2016Q2,2016Q3,2016Q4,2017Q1,2017Q2,2017Q3,2017Q4
suburb,postcode,Category,Subcategory,,,,,,,,,,,,,,,,,,,,,,
NAIRNE,5252,OTHER OFFENCES AGAINST THE PERSON,Dangerous or negligent acts,1.0,,,,1.0,,,,,,,,1.0,,,,1.0,,,,,
NAIRNE,5252,OTHER OFFENCES AGAINST THE PERSON,Threatening behaviour,,,,,2.0,,,,,,2.0,,,,,,,,,,3.0,
NAIRNE,5252,PROPERTY DAMAGE AND ENVIRONMENTAL,Graffiti,,3.0,1.0,3.0,2.0,,,1.0,2.0,,,,,6.0,2.0,5.0,1.0,,1.0,,,1.0
NAIRNE,5252,PROPERTY DAMAGE AND ENVIRONMENTAL,Other property damage and environmental,6.0,14.0,9.0,4.0,9.0,5.0,7.0,3.0,1.0,3.0,6.0,4.0,9.0,8.0,9.0,8.0,3.0,4.0,7.0,2.0,5.0,5.0
NAIRNE,5252,PROPERTY DAMAGE AND ENVIRONMENTAL,Property damage by fire or explosion,,2.0,1.0,,,,,,,,,,,,,1.0,1.0,,,,3.0,2.0
NAIRNE,5252,ROBBERY AND RELATED OFFENCES,Aggravated robbery,,,,,1.0,,,,,,1.0,,,,,,,,,,,
NAIRNE,5252,SERIOUS CRIMINAL TRESPASS,SCT - Non Residence,3.0,,,1.0,2.0,2.0,1.0,2.0,3.0,1.0,1.0,,1.0,,2.0,2.0,1.0,,,,4.0,
NAIRNE,5252,SERIOUS CRIMINAL TRESPASS,SCT - Residence,2.0,,,,4.0,2.0,1.0,2.0,2.0,2.0,4.0,,1.0,1.0,3.0,,,2.0,1.0,2.0,2.0,1.0
NAIRNE,5252,THEFT AND RELATED OFFENCES,Other theft,4.0,6.0,3.0,2.0,3.0,2.0,8.0,4.0,5.0,1.0,2.0,3.0,4.0,4.0,6.0,3.0,4.0,2.0,2.0,1.0,2.0,1.0
NAIRNE,5252,THEFT AND RELATED OFFENCES,Receive or handle proceeds of crime,,1.0,2.0,2.0,,,,1.0,,1.0,1.0,,,,,1.0,3.0,,,,,
NAIRNE,5252,THEFT AND RELATED OFFENCES,Theft from motor vehicle,,2.0,1.0,,2.0,,2.0,1.0,,1.0,2.0,1.0,1.0,,,1.0,2.0,2.0,2.0,1.0,3.0,2.0
NAIRNE,5252,THEFT AND RELATED OFFENCES,Theft from shop,,,,,,,,,,,,,,,,1.0,,,,,,
NAIRNE,5252,THEFT AND RELATED OFFENCES,Theft/Illegal Use of MV,1.0,,,,,2.0,,2.0,,,1.0,1.0,,,1.0,4.0,,,1.0,,1.0,
NALYAPPA,5558,PROPERTY DAMAGE AND ENVIRONMENTAL,Other property damage and environmental,,,,,,,,,,,,,,,,,,1.0,,,,
NALYAPPA,5558,PROPERTY DAMAGE AND ENVIRONMENTAL,Property damage by fire or explosion,,,,1.0,,,,,,,,,,,,,,,,,,
NALYAPPA,5558,SERIOUS CRIMINAL TRESPASS,SCT - Residence,,,,,,,,,,,,,,,,,1.0,,,,,
NALYAPPA,5558,THEFT AND RELATED OFFENCES,Other theft,,,,,,,,,,,,,,,,,,,,1.0,,
NANGKITA,5210,ACTS INTENDED TO CAUSE INJURY,Common Assault,,,,,,,,,,,,,,,,,,,,,,1.0
NANGKITA,5210,ACTS INTENDED TO CAUSE INJURY,Serious Assault not resulting in injury,,,,,,,,,,,1.0,1.0,,,,,,,,,,
NANGKITA,5210,PROPERTY DAMAGE AND ENVIRONMENTAL,Other property damage and environmental,,,1.0,,,,,,,,1.0,1.0,,,1.0,,,,,1.0,,
NANGKITA,5210,SERIOUS CRIMINAL TRESPASS,SCT - Non Residence,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,
NANGKITA,5210,THEFT AND RELATED OFFENCES,Other theft,,,,,,,,,,,,,,1.0,,1.0,,,,,,
NANGKITA,5210,THEFT AND RELATED OFFENCES,Theft from motor vehicle,,,,,,,,,,,,,,,,,,1.0,,,,
NANGWARRY,5277,ACTS INTENDED TO CAUSE INJURY,Common Assault,,,,1.0,,,,1.0,2.0,,,,,1.0,,,,,,,,
NANGWARRY,5277,ACTS INTENDED TO CAUSE INJURY,Other acts intended to cause injury,,,,,,2.0,,,,,,,,,,,,,,,,
NANGWARRY,5277,ACTS INTENDED TO CAUSE INJURY,Serious Assault not resulting in injury,1.0,,,,,1.0,,,,,,1.0,,1.0,,,1.0,,,1.0,,
NANGWARRY,5277,FRAUD DECEPTION AND RELATED OFFENCES,Obtain benefit by deception,,,,,,,,,,,1.0,,,,,,1.0,,1.0,,1.0,
NANGWARRY,5277,OTHER OFFENCES AGAINST THE PERSON,"Abduction, harassment and other offences",,,,,,1.0,,,,,,,,,,,,,,,,
NANGWARRY,5277,OTHER OFFENCES AGAINST THE PERSON,Dangerous or negligent acts,,,1.0,,,,,,,,,,,,,,,,,,,
NANGWARRY,5277,OTHER OFFENCES AGAINST THE PERSON,Threatening behaviour,,,,,,,,,,,,,,,1.0,,,,,,,
NANGWARRY,5277,PROPERTY DAMAGE AND ENVIRONMENTAL,Graffiti,,,,1.0,,,,,,,,,,,,,,,,,,
NANGWARRY,5277,PROPERTY DAMAGE AND ENVIRONMENTAL,Other property damage and environmental,3.0,2.0,1.0,1.0,,1.0,2.0,1.0,3.0,1.0,1.0,2.0,1.0,3.0,1.0,,,4.0,1.0,,2.0,1.0
NANGWARRY,5277,PROPERTY DAMAGE AND ENVIRONMENTAL,Property damage by fire or explosion,,,1.0,,,,,,,1.0,,1.0,2.0,,,2.0,,2.0,,,,
NANGWARRY,5277,SERIOUS CRIMINAL TRESPASS,SCT - Non Residence,,2.0,2.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,,,1.0,,1.0,1.0,,,,
NANGWARRY,5277,SERIOUS CRIMINAL TRESPASS,SCT - Residence,,,,2.0,,,1.0,,,,,,,,,,,,1.0,,,
NANGWARRY,5277,THEFT AND RELATED OFFENCES,Other theft,,1.0,1.0,3.0,,2.0,,,,1.0,,2.0,2.0,,1.0,1.0,4.0,1.0,,,,
NANGWARRY,5277,THEFT AND RELATED OFFENCES,Receive or handle proceeds of crime,,,,,,,,,,,,,1.0,,,,,,,,,
NANGWARRY,5277,THEFT AND RELATED OFFENCES,Theft from motor vehicle,1.0,,,3.0,1.0,3.0,,,1.0,,,,,,2.0,,1.0,,,,,1.0
NANGWARRY,5277,THEFT AND RELATED OFFENCES,Theft from shop,,,,,,,,,,,,,,,,,,1.0,,,,
NANGWARRY,5277,THEFT AND RELATED OFFENCES,Theft/Illegal Use of MV,,1.0,,,,,,,,,1.0,,,,,,1.0,,,,,
NANTAWARRA,5550,ACTS INTENDED TO CAUSE INJURY,Serious Assault not resulting in injury,,,,,,,,,,,,,,,1.0,,,,,,,
NANTAWARRA,5550,SERIOUS CRIMINAL TRESPASS,SCT - Non Residence,1.0,,1.0,,,,,,,,,,,,1.0,,,,,,,
NANTAWARRA,5550,SERIOUS CRIMINAL TRESPASS,SCT - Residence,,,,,,1.0,,,,,,,,,,,,,,,,
NANTAWARRA,5550,THEFT AND RELATED OFFENCES,Other theft,,,,1.0,,,,,1.0,,,,,,,1.0,,,1.0,,1.0,
NANTAWARRA,5550,THEFT AND RELATED OFFENCES,Theft/Illegal Use of MV,,,1.0,,,1.0,,,,,,,,,,,,,1.0,,,
NAPPERBY,5540,ACTS INTENDED TO CAUSE INJURY,Common Assault,,,,,,,,,,,,2.0,,,1.0,,,,,,,
NAPPERBY,5540,ACTS INTENDED TO CAUSE INJURY,Serious Assault not resulting in injury,1.0,1.0,1.0,,,,,,,1.0,,,,1.0,1.0,1.0,,2.0,1.0,,1.0,
NAPPERBY,5540,FRAUD DECEPTION AND RELATED OFFENCES,Obtain benefit by deception,,,,,,,,,,,,,,,,1.0,,,,,,
NAPPERBY,5540,OTHER OFFENCES AGAINST THE PERSON,Threatening behaviour,,,,,,,1.0,,,,,,,,1.0,,,,,,,
NAPPERBY,5540,PROPERTY DAMAGE AND ENVIRONMENTAL,Graffiti,,,,,,,1.0,,,,2.0,,,,,,,,,,,
NAPPERBY,5540,PROPERTY DAMAGE AND ENVIRONMENTAL,Other property damage and environmental,,,2.0,,1.0,1.0,2.0,,,,4.0,1.0,1.0,1.0,3.0,,1.0,,2.0,,2.0,
NAPPERBY,5540,PROPERTY DAMAGE AND ENVIRONMENTAL,Property damage by fire or explosion,,,,,,,,,,,,,1.0,,,,,,,,,
NAPPERBY,5540,SERIOUS CRIMINAL TRESPASS,SCT - Non Residence,1.0,1.0,,1.0,,1.0,1.0,,,,,,1.0,2.0,,1.0,,,,,1.0,
NAPPERBY,5540,SERIOUS CRIMINAL TRESPASS,SCT - Residence,,,,,1.0,,,1.0,1.0,,,1.0,,,,,,,,,,
NAPPERBY,5540,THEFT AND RELATED OFFENCES,Other theft,1.0,2.0,,,,2.0,2.0,,1.0,,,,2.0,1.0,2.0,,,2.0,2.0,,,
NAPPERBY,5540,THEFT AND RELATED OFFENCES,Theft from motor vehicle,1.0,,,,,,,,,,,,2.0,,,1.0,,,,1.0,,
NAPPERBY,5540,THEFT AND RELATED OFFENCES,Theft/Illegal Use of MV,,,,,1.0,,,,,,,,1.0,,,,,,,,,
NARACOORTE,5271,ACTS INTENDED TO CAUSE INJURY,Assault Police,,,,,,,,,1.0,,1.0,,,,3.0,,,,2.0,2.0,1.0,2.0
NARACOORTE,5271,ACTS INTENDED TO CAUSE INJURY,Common Assault,3.0,2.0,7.0,4.0,4.0,7.0,8.0,7.0,5.0,7.0,7.0,5.0,3.0,1.0,10.0,3.0,2.0,3.0,6.0,4.0,6.0,5.0
NARACOORTE,5271,ACTS INTENDED TO CAUSE INJURY,Other acts intended to cause injury,,,,1.0,1.0,1.0,1.0,,,1.0,2.0,1.0,,,1.0,1.0,,,,1.0,,
NARACOORTE,5271,ACTS INTENDED TO CAUSE INJURY,Serious Assault not resulting in injury,2.0,4.0,2.0,2.0,3.0,5.0,4.0,3.0,4.0,9.0,12.0,7.0,5.0,3.0,,5.0,2.0,5.0,6.0,9.0,4.0,2.0
NARACOORTE,5271,ACTS INTENDED TO CAUSE INJURY,Serious Assault resulting in injury,,,,,,,,,,,1.0,,,,,,,1.0,1.0,,,
NARACOORTE,5271,FRAUD DECEPTION AND RELATED OFFENCES,Obtain benefit by deception,3.0,,2.0,,8.0,3.0,1.0,,3.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,1.0,1.0,1.0,2.0
NARACOORTE,5271,FRAUD DECEPTION AND RELATED OFFENCES,"Other fraud, deception and related offences",2.0,,,,,,,,,,,1.0,,1.0,,,,,,,,
NARACOORTE,5271,HOMICIDE AND RELATED OFFENCES,Other homicide and related offences,,,,,,,,,,,,1.0,,,,,,,,,,
NARACOORTE,5271,OTHER OFFENCES AGAINST THE PERSON,"Abduction, harassment and other offences",,,1.0,,,,,,1.0,,,,1.0,1.0,,,,,2.0,1.0,1.0,
NARACOORTE,5271,OTHER OFFENCES AGAINST THE PERSON,Dangerous or negligent acts,,,,,1.0,,,,,,,,4.0,,,,1.0,,,,1.0,
NARACOORTE,5271,OTHER OFFENCES AGAINST THE PERSON,Threatening behaviour,2.0,2.0,,,,2.0,,,1.0,,1.0,,,2.0,1.0,1.0,1.0,,1.0,,1.0,
NARACOORTE,5271,PROPERTY DAMAGE AND ENVIRONMENTAL,Graffiti,,1.0,,2.0,2.0,2.0,3.0,6.0,2.0,,,1.0,1.0,,1.0,3.0,,,,,3.0,3.0
NARACOORTE,5271,PROPERTY DAMAGE AND ENVIRONMENTAL,Other property damage and environmental,14.0,7.0,10.0,17.0,14.0,19.0,17.0,20.0,11.0,20.0,14.0,11.0,7.0,4.0,10.0,11.0,10.0,14.0,17.0,16.0,13.0,21.0
NARACOORTE,5271,PROPERTY DAMAGE AND ENVIRONMENTAL,Property damage by fire or explosion,1.0,1.0,1.0,,1.0,2.0,1.0,1.0,,4.0,,1.0,,,,,1.0,,1.0,1.0,,
NARACOORTE,5271,ROBBERY AND RELATED OFFENCES,Aggravated robbery,,,,,,1.0,,,,,,,,,,1.0,,,,,,
NARACOORTE,5271,ROBBERY AND RELATED OFFENCES,Blackmail and extortion,,,,,,,,,,,,1.0,,,,,,,1.0,,,
NARACOORTE,5271,SERIOUS CRIMINAL TRESPASS,SCT - Non Residence,2.0,4.0,5.0,4.0,2.0,2.0,2.0,14.0,3.0,2.0,3.0,2.0,3.0,1.0,1.0,7.0,9.0,6.0,4.0,1.0,1.0,1.0
NARACOORTE,5271,SERIOUS CRIMINAL TRESPASS,SCT - Residence,,1.0,3.0,4.0,4.0,4.0,5.0,4.0,5.0,9.0,3.0,3.0,4.0,8.0,,3.0,,8.0,6.0,4.0,4.0,2.0
NARACOORTE,5271,THEFT AND RELATED OFFENCES,Other theft,13.0,13.0,20.0,12.0,7.0,10.0,9.0,10.0,11.0,12.0,14.0,8.0,7.0,8.0,4.0,8.0,7.0,20.0,13.0,10.0,16.0,14.0
NARACOORTE,5271,THEFT AND RELATED OFFENCES,Receive or handle proceeds of crime,1.0,,,,,2.0,,2.0,2.0,1.0,1.0,,1.0,,,,,1.0,,,,
NARACOORTE,5271,THEFT AND RELATED OFFENCES,Theft from motor vehicle,9.0,2.0,1.0,3.0,3.0,6.0,9.0,10.0,4.0,9.0,3.0,5.0,3.0,2.0,3.0,2.0,6.0,4.0,4.0,4.0,5.0,9.0
NARACOORTE,5271,THEFT AND RELATED OFFENCES,Theft from shop,3.0,6.0,3.0,3.0,2.0,2.0,5.0,3.0,2.0,7.0,3.0,6.0,3.0,,4.0,1.0,4.0,2.0,2.0,1.0,4.0,2.0
NARACOORTE,5271,THEFT AND RELATED OFFENCES,Theft/Illegal Use of MV,2.0,3.0,,2.0,,2.0,,3.0,,4.0,1.0,2.0,2.0,2.0,,,,3.0,2.0,,4.0,3.0
NARRIDY,5523,ACTS INTENDED TO CAUSE INJURY,Common Assault,,,,,,,,,,,1.0,,,,,,,,,,,
NARRIDY,5523,THEFT AND RELATED OFFENCES,Other theft,,,,,,,,,,,,,,,,,,1.0,,,,1.0
NARRUNG,5259,ACTS INTENDED TO CAUSE INJURY,Common Assault,,,,,,,,1.0,,,1.0,,1.0,,,,,,,,,
NARRUNG,5259,ACTS INTENDED TO CAUSE INJURY,Serious Assault not resulting in injury,,,3.0,,,,,,,,,,,,,,,,,,,2.0
NARRUNG,5259,OTHER OFFENCES AGAINST THE PERSON,Threatening behaviour,,,,,,,,,,,,,,,1.0,,,,,,,
NARRUNG,5259,PROPERTY DAMAGE AND ENVIRONMENTAL,Graffiti,,1.0,,,,,,,,,,,,,,,,,,,,
NARRUNG,5259,PROPERTY DAMAGE AND ENVIRONMENTAL,Other property damage and environmental,,2.0,,,,,,,,,,,,,,,1.0,,,1.0,,1.0
NARRUNG,5259,PROPERTY DAMAGE AND ENVIRONMENTAL,Property damage by fire or explosion,,,,,1.0,,,,,,,,,,,,,,,,,
NARRUNG,5259,SERIOUS CRIMINAL TRESPASS,SCT - Non Residence,,2.0,,,,,,,,,,,,,,,,,,,,
NARRUNG,5259,SERIOUS CRIMINAL TRESPASS,SCT - Residence,,1.0,,,2.0,,,,,,,1.0,1.0,,,,,,,,,
NARRUNG,5259,THEFT AND RELATED OFFENCES,Other theft,,,,,,,,,,,1.0,,,,,,1.0,,2.0,,,1.0
NARRUNG,5259,THEFT AND RELATED OFFENCES,Receive or handle proceeds of crime,,,,,,,,,,,1.0,,,,,,,,,,,
NARRUNG,5259,THEFT AND RELATED OFFENCES,Theft from motor vehicle,,,,,,,,,,,1.0,,,,,,,,,,,
NARRUNG,5259,THEFT AND RELATED OFFENCES,Theft/Illegal Use of MV,,1.0,,,,,,,,,,,,1.0,,,,,,,,
NATURI,5259,SERIOUS CRIMINAL TRESPASS,SCT - Residence,,,,,,,,,,,,,,,,,,1.0,,,,
NATURI,5259,THEFT AND RELATED OFFENCES,Other theft,,,,,,,,,,,,,,,,,1.0,,,,,
NATURI,5259,THEFT AND RELATED OFFENCES,Theft from motor vehicle,,,1.0,,,,,,,,,,,,,,,,,,,
NAVAN,5412,ACTS INTENDED TO CAUSE INJURY,Serious Assault not resulting in injury,,1.0,,,,,,,,,,,,,,,,,,,,
NEALES FLAT,5374,SERIOUS CRIMINAL TRESPASS,SCT - Non Residence,,,,,,,,,,,,,,1.0,,,,,,,,
NEALES FLAT,5374,THEFT AND RELATED OFFENCES,Other theft,,,,,,,,,,,,,,,1.0,,,,,,1.0,
NEALES FLAT,5374,THEFT AND RELATED OFFENCES,Theft from motor vehicle,,,,1.0,,,,,,,,,,,,,,,,,,
NECTAR BROOK,5495,THEFT AND RELATED OFFENCES,Receive or handle proceeds of crime,,,,,,,,,,,,,,,,,1.0,,,,,
NELSHABY,5540,PROPERTY DAMAGE AND ENVIRONMENTAL,Graffiti,,,,,1.0,,,,,,,,,,,,,,,,,
NELSHABY,5540,PROPERTY DAMAGE AND ENVIRONMENTAL,Other property damage and environmental,,1.0,,,1.0,,,,,,,,,,,,,,1.0,,,
NELSHABY,5540,THEFT AND RELATED OFFENCES,Other theft,,,,,,,,,,,,,1.0,,,,,,,,,
NELSHABY,5540,THEFT AND RELATED OFFENCES,Theft from shop,,,,,,,,,,,,,,,,,,,,,1.0,1.0
NELSHABY,5540,THEFT AND RELATED OFFENCES,Theft/Illegal Use of MV,,,1.0,,,,,,,,,,,,1.0,,,,,,,
NENE VALLEY,5291,PROPERTY DAMAGE AND ENVIRONMENTAL,Other property damage and environmental,,,,,1.0,,1.0,,,,,,,,,1.0,,,,,,
NENE VALLEY,5291,SERIOUS CRIMINAL TRESPASS,SCT - Non Residence,,,,,,,,,,,,,,,,1.0,,,,,,
NENE VALLEY,5291,SERIOUS CRIMINAL TRESPASS,SCT - Residence,,,,,,,,,,,,,,,,,,,,,1.0,
NENE VALLEY,5291,THEFT AND RELATED OFFENCES,Other theft,,2.0,,,,,,,1.0,,,,,,,,,,,,,
NEPABUNNA,5732,ACTS INTENDED TO CAUSE INJURY,Common Assault,,,,,,,,,,,,,,,,,,1.0,,,,
NEPABUNNA,5732,ACTS INTENDED TO CAUSE INJURY,Serious Assault not resulting in injury,,,,,,,1.0,,,,,,,,,,,,,,,
NEPABUNNA,5732,PROPERTY DAMAGE AND ENVIRONMENTAL,Other property damage and environmental,1.0,,,,1.0,,,,,,,,,1.0,,,,1.0,,,,
NEPABUNNA,5732,SERIOUS CRIMINAL TRESPASS,SCT - Residence,,,,,1.0,,,,,,,,,,,,,,,,,
NEPABUNNA,5732,THEFT AND RELATED OFFENCES,Other theft,,,,,,,,,1.0,,,,1.0,,,,,,,,,
NEPABUNNA,5732,THEFT AND RELATED OFFENCES,Theft from motor vehicle,,,,,,,,,,,1.0,,,,,,,,,,,
NEPEAN BAY,5223,ACTS INTENDED TO CAUSE INJURY,Common Assault,,,,,,,,,,,,,,,,1.0,,,,,,
NEPEAN BAY,5223,ACTS INTENDED TO CAUSE INJURY,Serious Assault not resulting in injury,,,,,,2.0,,,1.0,,,,,,,,,,,,,
NEPEAN BAY,5223,OTHER OFFENCES AGAINST THE PERSON,Threatening behaviour,,,,,,,,,1.0,,,,,,,,,,,,,
NEPEAN BAY,5223,PROPERTY DAMAGE AND ENVIRONMENTAL,Other property damage and environmental,,,,,,,,,,,,,,,,1.0,,,,,,
NEPEAN BAY,5223,SERIOUS CRIMINAL TRESPASS,SCT - Non Residence,,,,,,,1.0,,,,,,,,,,,,,,,
NEPEAN BAY,5223,SERIOUS CRIMINAL TRESPASS,SCT - Residence,,,,,,,,,,,,,,,,,,,,,,1.0
NEPEAN BAY,5223,THEFT AND RELATED OFFENCES,Other theft,,,,,,,,,,,,,1.0,,1.0,1.0,,,,,,
NEPEAN BAY,5223,THEFT AND RELATED OFFENCES,Receive or handle proceeds of crime,,,,,,,,,,,,,1.0,,1.0,,,,,,,
NEPEAN BAY,5223,THEFT AND RELATED OFFENCES,Theft from motor vehicle,,,,,,,,,,,1.0,1.0,,,,,,,1.0,,,
NETHERBY,5062,ACTS INTENDED TO CAUSE INJURY,Common Assault,,,,,1.0,1.0,,,,,,1.0,1.0,,1.0,,,,,,,1.0
NETHERBY,5062,ACTS INTENDED TO CAUSE INJURY,Other acts intended to cause injury,,,,1.0,,,,,,,,,,,,,,,,,,
NETHERBY,5062,ACTS INTENDED TO CAUSE INJURY,Serious Assault not resulting in injury,,1.0,1.0,,,,1.0,,,1.0,1.0,,1.0,,,,2.0,,2.0,,1.0,
NETHERBY,5062,ACTS INTENDED TO CAUSE INJURY,Serious Assault resulting in injury,,,,,,,,1.0,,,,,,,,,,,,,,
NETHERBY,5062,FRAUD DECEPTION AND RELATED OFFENCES,Obtain benefit by deception,1.0,,,,,,,,,,,,,,,,1.0,,,3.0,,1.0
NETHERBY,5062,OTHER OFFENCES AGAINST THE PERSON,"Abduction, harassment and other offences",,,,1.0,,,,,,,,,,,,,,,,,,
NETHERBY,5062,OTHER OFFENCES AGAINST THE PERSON,Dangerous or negligent acts,,,1.0,,,,,,,,,,,,,1.0,,1.0,1.0,,,
NETHERBY,5062,OTHER OFFENCES AGAINST THE PERSON,Threatening behaviour,,,,,,1.0,,,,,,,,,,,,,1.0,,,
NETHERBY,5062,PROPERTY DAMAGE AND ENVIRONMENTAL,Graffiti,2.0,,1.0,1.0,1.0,,2.0,,1.0,3.0,2.0,,1.0,1.0,,,1.0,2.0,,,,2.0
NETHERBY,5062,PROPERTY DAMAGE AND ENVIRONMENTAL,Other property damage and environmental,5.0,1.0,3.0,3.0,2.0,4.0,4.0,3.0,1.0,1.0,1.0,4.0,,,2.0,4.0,1.0,,2.0,1.0,2.0,1.0
NETHERBY,5062,PROPERTY DAMAGE AND ENVIRONMENTAL,Property damage by fire or explosion,,,,,,,,,,,,,,1.0,,,,,,,1.0,
NETHERBY,5062,SERIOUS CRIMINAL TRESPASS,SCT - Non Residence,2.0,1.0,1.0,,,,,,,,1.0,,,2.0,,,1.0,,,,,1.0
NETHERBY,5062,SERIOUS CRIMINAL TRESPASS,SCT - Residence,2.0,,1.0,,,3.0,,3.0,,,1.0,1.0,3.0,3.0,1.0,1.0,2.0,4.0,,1.0,,1.0
NETHERBY,5062,THEFT AND RELATED OFFENCES,Other theft,4.0,5.0,3.0,2.0,3.0,1.0,4.0,2.0,1.0,1.0,6.0,,2.0,3.0,1.0,3.0,2.0,1.0,3.0,,1.0,1.0
NETHERBY,5062,THEFT AND RELATED OFFENCES,Theft from motor vehicle,3.0,3.0,3.0,2.0,2.0,2.0,3.0,,1.0,1.0,2.0,2.0,2.0,,1.0,1.0,1.0,2.0,1.0,,1.0,
NETHERBY,5062,THEFT AND RELATED OFFENCES,Theft/Illegal Use of MV,1.0,,,,,,,,,,,,,,,,,,,,,
NETLEY,5037,ACTS INTENDED TO CAUSE INJURY,Assault Police,,,,,,,,,,,,,,,1.0,,,,,,,
NETLEY,5037,ACTS INTENDED TO CAUSE INJURY,Common Assault,,2.0,,,,,,,,1.0,,,,,,1.0,1.0,,1.0,,,1.0
NETLEY,5037,ACTS INTENDED TO CAUSE INJURY,Other acts intended to cause injury,,,,,,,,,,,,,1.0,,,,,1.0,,1.0,1.0,
NETLEY,5037,ACTS INTENDED TO CAUSE INJURY,Serious Assault not resulting in injury,1.0,,,,1.0,,,,,1.0,,,2.0,,1.0,,1.0,3.0,1.0,2.0,1.0,1.0
NETLEY,5037,FRAUD DECEPTION AND RELATED OFFENCES,Obtain benefit by deception,,,,,1.0,,1.0,4.0,,,1.0,,1.0,,4.0,1.0,,,,3.0,,
NETLEY,5037,FRAUD DECEPTION AND RELATED OFFENCES,"Other fraud, deception and related offences",1.0,,,,,,,,,,,,,,,,,,,,,
NETLEY,5037,OTHER OFFENCES AGAINST THE PERSON,"Abduction, harassment and other offences",1.0,2.0,1.0,,,,,,,,1.0,,,1.0,1.0,,,,,1.0,,
NETLEY,5037,OTHER OFFENCES AGAINST THE PERSON,Dangerous or negligent acts,,,,,,,,,,,,,,,1.0,,2.0,,,,,
NETLEY,5037,OTHER OFFENCES AGAINST THE PERSON,Threatening behaviour,1.0,,,,,1.0,,,,1.0,1.0,,,,,1.0,1.0,,1.0,1.0,,
NETLEY,5037,PROPERTY DAMAGE AND ENVIRONMENTAL,Graffiti,,2.0,,,,,,,,,,,,,,1.0,1.0,1.0,,,,1.0
NETLEY,5037,PROPERTY DAMAGE AND ENVIRONMENTAL,Other property damage and environmental,2.0,6.0,1.0,2.0,2.0,,1.0,,1.0,4.0,,3.0,5.0,1.0,6.0,2.0,3.0,1.0,1.0,3.0,3.0,2.0
NETLEY,5037,PROPERTY DAMAGE AND ENVIRONMENTAL,Property damage by fire or explosion,3.0,,,,,,1.0,,,,,,,,,,,,1.0,,,
NETLEY,5037,ROBBERY AND RELATED OFFENCES,Aggravated robbery,,,,,,,,,,,,,,,,1.0,,,,,,
NETLEY,5037,SERIOUS CRIMINAL TRESPASS,SCT - Non Residence,,1.0,1.0,1.0,,2.0,,2.0,1.0,,1.0,,,,1.0,1.0,,,,,1.0,1.0
NETLEY,5037,SERIOUS CRIMINAL TRESPASS,SCT - Residence,,1.0,2.0,1.0,2.0,2.0,,4.0,1.0,4.0,5.0,1.0,3.0,,,3.0,1.0,,,4.0,3.0,2.0
NETLEY,5037,THEFT AND RELATED OFFENCES,Other theft,8.0,6.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,1.0,,,4.0,3.0,14.0,1.0,2.0,3.0,2.0,1.0,1.0,3.0
NETLEY,5037,THEFT AND RELATED OFFENCES,Receive or handle proceeds of crime,,,,,,1.0,,,,,,,,,1.0,,,,,,,
NETLEY,5037,THEFT AND RELATED OFFENCES,Theft from motor vehicle,1.0,3.0,2.0,1.0,2.0,,,,1.0,2.0,1.0,1.0,4.0,,2.0,1.0,2.0,2.0,,1.0,1.0,
NETLEY,5037,THEFT AND RELATED OFFENCES,Theft from shop,,,,,,,,,,,,,,1.0,,,,,,,,
NETLEY,5037,THEFT AND RELATED OFFENCES,Theft/Illegal Use of MV,,2.0,,,,,,,1.0,,,,,,,1.0,,,,,,
NEW PORT,5015,ACTS INTENDED TO CAUSE INJURY,Assault Police,,,,,1.0,,1.0,,,,,,,,,,,,,,,
NEW PORT,5015,ACTS INTENDED TO CAUSE INJURY,Common Assault,,,,,,1.0,,,1.0,,,,,,,1.0,,1.0,,,,
NEW PORT,5015,ACTS INTENDED TO CAUSE INJURY,Other acts intended to cause injury,,,,,,,,,1.0,,,,,,,,,,,,,
NEW PORT,5015,ACTS INTENDED TO CAUSE INJURY,Serious Assault not resulting in injury,1.0,,1.0,,1.0,,,2.0,1.0,1.0,,,,1.0,,1.0,,1.0,1.0,,,1.0
NEW PORT,5015,FRAUD DECEPTION AND RELATED OFFENCES,Obtain benefit by deception,,1.0,,1.0,,,,,,3.0,,,,2.0,,,,,,,1.0,
NEW PORT,5015,OTHER OFFENCES AGAINST THE PERSON,"Abduction, harassment and other offences",,,1.0,,1.0,,,,,,,,,,,,,,,1.0,,
NEW PORT,5015,OTHER OFFENCES AGAINST THE PERSON,Dangerous or negligent acts,,,,,,,,,,,,,,,1.0,,,,1.0,,,
NEW PORT,5015,OTHER OFFENCES AGAINST THE PERSON,Threatening behaviour,,,,,1.0,,1.0,,,,,1.0,,,1.0,,,,,,,
