id,school_name,school_address,suburb,postcode,school_lat,school_lon,Category,Subtype,school_type,sector
6888,Trinity College Gawler River OSHC/V,66-68 Heaslip Road,Angle Vale,5117,-34.638334,138.64772,CARE,OSHC,Out of School Hours Care,NONDEPT
6889,Cummins Rural Care,McFarlane Street,Cummins,5631,-34.263356,135.72233,CARE,RCPRE,Rural Care Programs in Preschools,DEPT
6890,Kingston Rural Care,32 Cameron Street,Kingston SE,5275,-36.828231,139.85288,CARE,RCPRE,Rural Care Programs in Preschools,DEPT
6891,Kalangadoo Kgtn Occasional Care,48B Kangaroo Flat Road,Kalangadoo,5278,-37.564684,140.695568,CARE,OCPRE,Occasional Care in Preschools,DEPT
6892,Hamley Bridge Occasional Care,Recreation Park,Hamley Bridge,5401,-34.353453,138.68144,CARE,OCPRE,Occasional Care in Preschools,DEPT
6901,Whyalla Learning Together @ Home,115 Nicolson Avenue,Whyalla Norrie,5608,-33.028659,137.544945,CARE,TOY,Learning Together @ Home,DEPT
6902,Darke Peak Playcentre,Darke Road,Darke Peak,5642,-33.462783,136.199269,PRESC,PLCEN,Playcentres,DEPT
6905,Karkoo Playcentre,Main Road,Karkoo,5632,-34.03129,135.728845,PRESC,PLCEN,Playcentres,DEPT
6906,Port Neill Playcentre,Wallis Street,Port Neill,5604,-34.116548,136.342001,PRESC,PLCEN,Playcentres,DEPT
6907,Port Augusta Learning Together@Home,Rupert Street,Port Augusta,5700,-32.48769,137.776631,CARE,TOY,Learning Together @ Home,DEPT
6909,Pt Lincoln Learning Together@Home,63 Stevenson Street,Port Lincoln,5606,-34.741845,135.847627,CARE,TOY,Learning Together @ Home,DEPT
6910,Ungarra Playcentre,Ashman Terrace,Ungarra,5607,-34.180973,136.04645,PRESC,PLCEN,Playcentres,DEPT
6911,Port Pirie Learning Together @ Home,Anzac Road,Port Pirie,5540,-33.200564,137.99046,CARE,TOY,Learning Together @ Home,DEPT
6913,Melrose Rural Care,29 Stuart Street,Melrose,5483,-32.823835,138.188036,CARE,RCPRE,Rural Care Programs in Preschools,DEPT
6917,Arno Bay Playcentre,"Arno Bay Hall, Telel Kebir Terrace",Arno Bay,5603,-33.9099543,136.56532588,PRESC,PLCEN,Playcentres,DEPT
6918,Bute Rural Care,4 Third Street,Bute,5560,-33.8652,138.003875,CARE,RCPRE,Rural Care Programs in Preschools,DEPT
6921,Corny Point Playcentre,"Corny Point Hall, Main Road",Corny Point,5575,-34.9263052,137.08316993,PRESC,PLCEN,Playcentres,DEPT
6923,Spalding Playcentre,Edgeware Avenue,Spalding,5454,-33.496271,138.610927,PRESC,PLCEN,Playcentres,DEPT
6924,Hallett/Mt Bryan Playcentre,"Community Hall, Main Road",Hallett,5419,-33.412488,138.89347,PRESC,PLCEN,Playcentres,DEPT
6925,Booborowie Playcentre,South Terrace,Booborowie,5417,-33.565847,138.759339,PRESC,PLCEN,Playcentres,DEPT
6927,Auburn Playcentre,St Vincent Street,Auburn,5451,-34.026318,138.683683,PRESC,PLCEN,Playcentres,DEPT
6928,Farrell Flat Playcentre,Love Street,Farrell Flat,5416,-33.825895,138.796054,PRESC,PLCEN,Playcentres,DEPT
6929,Lower Yorke Pen Learning Together@Hm,Weaners Street,Yorketown,5576,-35.021341,137.60489,CARE,TOY,Learning Together @ Home,DEPT
6930,Tumby Bay Rural Care,West Terrace,Tumby Bay,5605,-34.371604,136.100576,CARE,RCPRE,Rural Care Programs in Preschools,DEPT
6931,Cleve Rural Care,East Terrace,Cleve,5640,-33.699271,136.494559,CARE,RCPRE,Rural Care Programs in Preschools,DEPT
6932,Balharry Rural Care,Centenary Avenue,Lucindale,5272,-36.970849,140.368687,CARE,RCPRE,Rural Care Programs in Preschools,DEPT
6933,Central Yorke School Rural Care,15 Kilkerran Terrace,Maitland,5573,-34.374402,137.677024,CARE,RCPRE,Rural Care Programs in Preschools,DEPT
6938,Brahma Lodge PS Camp Australia OSHC,20 Mortess Street,Brahma Lodge,5109,-34.775528,138.650326,CARE,OSHC,Out of School Hours Care,DEPT
6939,Hope Christian College OSHC/Vac,213 Yorktown Road,Craigmore,5114,-34.70737,138.705656,CARE,OSHC,Out of School Hours Care,NONDEPT
6940,Encounter Lutheran School OSHC/Vac,64 Adelaide Road,Victor Harbor,5211,-35.527525,138.636404,CARE,OSHC,Out of School Hours Care,NONDEPT
6942,Hallett Cove South PS OSHC,Livonia Street,Hallett Cove,5158,-35.08256,138.503926,CARE,OSHC,Out of School Hours Care,DEPT
6946,Nazareth Catholic Coll OSHC Findon,176 Crittenden Road,Findon,5023,-34.894949,138.5327514,CARE,OSHC,Out of School Hours Care,NONDEPT
6947,Treetops Early Learning Ctr Findon,110 Findon Road,Woodville West,5011,-34.888258,138.530908,CARE,PRVCC,Private CCCs,NONDEPT
6950,CaFE Enfield Children's Centre CC,17A Wilkins Street,Enfield,5085,-34.865673,138.604396,CARE,CCEN,Children's Centres,NONDEPT
6953,Mount Barker PS OSHC/Vac,2A Dumas Street,Mount Barker,5251,-35.067641,138.853522,CARE,OSHC,Out of School Hours Care,DEPT
6955,Southern Vales Christian Coll OSHC,140 States Road,Morphett Vale,5162,-35.112432,138.53609,CARE,OSHC,Out of School Hours Care,NONDEPT
6956,Our Lady Queen of Peace Sch OSHC/Vac,106 Botting Street,Albert Park,5014,-34.880386,138.520938,CARE,OSHC,Out of School Hours Care,NONDEPT
6958,Kura Yerlo Preschool,208 Lady Gowrie Drive,Largs Bay,5016,-34.824447,138.487352,PRESC,CSC,Children's Services Centres,DEPT
6959,Melrose Playcentre,29 Stuart Street,Melrose,5483,-32.823835,138.188036,PRESC,PLCEN,Playcentres,DEPT
6961,St Francis de Sales College OSHC,8 Dutton Road,Mount Barker,5251,-35.06856579,138.86848706,CARE,OSHC,Out of School Hours Care,NONDEPT
6962,Sunrise Christian Sch Fullarton OSHC,95 Wattle Street,Fullarton,5063,-34.954489,138.621872,CARE,OSHC,Out of School Hours Care,NONDEPT
6963,Sthn Vales Christn Coll Aldinga OSHC,240 Aldinga Beach Road,Aldinga,5173,-35.28124818,138.46883853,CARE,OSHC,Out of School Hours Care,NONDEPT
6964,Wallaroo Primary School OSHC/Vac,Hughes Street,Wallaroo,5556,-33.932746,137.624271,CARE,OSHC,Out of School Hours Care,DEPT
6965,Coomandook & Districts Kgn Occ Care,Dukes Highway,Coomandook,5261,-35.475958,139.708742,CARE,OCPRE,Occasional Care in Preschools,DEPT
6966,Ardrossan & Districts Kgn Occ Care,1 West Terrace,Ardrossan,5571,-34.421705,137.916136,CARE,OCPRE,Occasional Care in Preschools,DEPT
6967,Port Wakefield Kindergarten Occ Care,Thomas Crescent,Port Wakefield,5550,-34.187364,138.149243,CARE,OCPRE,Occasional Care in Preschools,DEPT
6968,Meadows & Districts Kgn Occ Care,49 Mawson Road,Meadows,5201,-35.180922,138.758032,CARE,OCPRE,Occasional Care in Preschools,DEPT
6969,Barmera Kindergarten Occasional Care,Amy Street,Barmera,5345,-34.251996,140.469403,CARE,OCPRE,Occasional Care in Preschools,DEPT
6970,Melaleuca Park Kindergarten Occ Care,Boandik Terrace,Mount Gambier,5290,-37.841094,140.794392,CARE,OCPRE,Occasional Care in Preschools,DEPT
6971,Tinyeri Children's Ctr Occ Care,65 Jarvis Avenue,Murray Bridge,5253,-35.132254,139.282374,CARE,OCPRE,Occasional Care in Preschools,DEPT
6972,Quorn Kindergarten Occasional Care,3 Second Street,Quorn,5433,-32.348219,138.043127,CARE,OCPRE,Occasional Care in Preschools,DEPT
6973,Cowandilla Children's Ctr Occ Care,21 Jenkins Street,Cowandilla,5033,-34.93416,138.559877,CARE,OCPRE,Occasional Care in Preschools,DEPT
6974,North Haven Kindergarten Occ Care,Sir Ewen Waterman Avenue,North Haven,5018,-34.788674,138.495812,CARE,OCPRE,Occasional Care in Preschools,DEPT
6975,Glencoe & District Kgn Occ Care,135 Kirrup Road,Glencoe,5291,-37.669641,140.594383,CARE,OCPRE,Occasional Care in Preschools,DEPT
6976,Stepping Stone Hewett CC & EDC,10 Rosella Circuit,Hewett,5118,-34.57551,138.752873,CARE,PRVCC,Private CCCs,NONDEPT
6977,Woodcroft Heights Children's Ctr Occ,25 Investigator Drive,Woodcroft,5162,-35.106587,138.556962,CARE,OCPRE,Occasional Care in Preschools,DEPT
6978,St Andrews OSHC/Vac Camp Australia,22 Smith Street,Walkerville,5081,-34.891986,138.614094,CARE,OSHC,Out of School Hours Care,NONDEPT
6979,TeenZone - Novita OSHC,171 Days Road,Regency Park,5010,-34.86883,138.566938,CARE,OSHC,Out of School Hours Care,NONDEPT
6981,St Aloysius College OSHC,53 Wakefield Street,Adelaide,5000,-34.928958,138.60295,CARE,OSHC,Out of School Hours Care,NONDEPT
6982,Nazareth Early Childhood Centre,176 Crittenden Road,Findon,5023,-34.894949,138.5327514,CARE,OTPCC,Other Private CCCs,NONDEPT
6983,Ignatius Early Years,58 Queen Street,Norwood,5067,-34.922056,138.639242,CARE,OTPCC,Other Private CCCs,NONDEPT
6984,Roxby Early Learning Community Group,36/30 Burgoyne Street,Roxby Downs,5725,-30.56432618,136.893833,CARE,PRVCC,Private CCCs,NONDEPT
6985,Felixstow World of Learning,1 Wicks Avenue,Felixstow,5070,-34.888745,138.656068,CARE,PRVCC,Private CCCs,NONDEPT
6986,Wilderness School OSHC Camp Aust,30 Hawkers Road,Medindie,5081,-34.898324,138.60871,CARE,OSHC,Out of School Hours Care,NONDEPT
6987,St Patrick's School OSHC Camp Aust,33A Dudley Street,Mansfield Park,5012,-34.854403,138.551934,CARE,OSHC,Out of School Hours Care,NONDEPT
6988,Wudinna Occasional Care,Oswald Street,Wudinna,5652,-33.043444,135.462099,CARE,OCPRE,Occasional Care in Preschools,DEPT
6989,Burra Rural Care,8 Bridge Terrace,Burra,5417,-33.678693,138.93797,CARE,RCPRE,Rural Care Programs in Preschools,DEPT
6995,Gladstone Occasional Care,James Street,Gladstone,5473,-33.268649,138.359475,CARE,OCPRE,Occasional Care in Preschools,DEPT
6996,Orroroo Occasional Care,West Terrace,Orroroo,5431,-32.728529,138.613402,CARE,OCPRE,Occasional Care in Preschools,DEPT
6997,Brinkworth Occasional Care,Belling Street,Brinkworth,5464,-33.687185,138.404018,CARE,OCPRE,Occasional Care in Preschools,DEPT
6998,Swan Reach Occasional Care,Showground Road,Swan Reach,5354,-34.570692,139.598757,CARE,OCPRE,Occasional Care in Preschools,DEPT
7005,Limestone Coast Learning Together@Hm,Bridges Street,Millicent,5280,-37.608624,140.363491,CARE,TOY,Learning Together @ Home,DEPT
7009,McKay Children's Centre CC,7 Scott Street,Penola,5277,-37.37969,140.832933,CARE,COMCC,Community Managed CCCs,NONDEPT
7030,Primary Schools Music Festival Sup S,28 Hay Street,Klemzig,5087,-34.87694229,138.63768966,NONS,IMSER,Instrumental/Music Services,DEPT
7080,Auslan Early Learning Program,2 Hay Street,Klemzig,5087,-34.877176,138.637665,PRESC,SPPRE,Special Preschools,DEPT
7117,Renmark OSHC/Vac,Murtho Street,Renmark,5341,-34.173639,140.740864,CARE,OSHC,Out of School Hours Care,DEPT
7128,Evanston Gardens Playcentre,71 Angle Vale Road,Evanston Gardens,5116,-34.623986,138.720025,PRESC,PLCEN,Playcentres,DEPT
7131,FDC Business & Customer Support Ctr,5 Harewood Avenue,Enfield,5085,-34.865172,138.603431,CARE,FDC,Family Day Care Schemes,DEPT
7132,The Independent Learning Centre,5 Percy Street,Mount Gambier,5290,-37.82809915,140.78258547,NONS,BSSER,Behaviour Support Services,DEPT
7138,Learning at the Gallery,North Terrace,Adelaide,5000,-34.920659,138.603941,NONS,AEE,Ancillary Education Establishments,DEPT
7139,SA Museum - Education Service,North Terrace,Adelaide,5000,-34.92046617,138.60327766,NONS,AEE,Ancillary Education Establishments,DEPT
7456,CSIRO Education,"Education Development Centre, Milner Street",Hindmarsh,5007,-34.9058,138.5712,NONS,AEE,Ancillary Education Establishments,DEPT
7606,Anangu Education Services-Ernabella,N/A,Ernabella,872,-26.266359,132.14184,NONS,OTSER,Other Support Services,DEPT
7612,Parliament House - Education Service,"Parliament House, North Terrace",Adelaide,5000,-34.92109431,138.59876315,NONS,AEE,Ancillary Education Establishments,DEPT
7622,Warradale Urban Camp School,370 Morphett Road,Warradale,5046,-35.00381353,138.53915509,NONS,AEE,Ancillary Education Establishments,DEPT
7624,SA Law Courts - Education Service,260-280 Victoria Square,Adelaide,5000,-34.930551,138.600591,NONS,AEE,Ancillary Education Establishments,DEPT
7645,Southern Learning Centre,Mander Road,Christie Downs,5164,-35.1383,138.4897,NONS,BSSER,Behaviour Support Services,DEPT
7651,Migration Museum - Education Service,82 Kintore Avenue,Adelaide,5000,-34.919744,138.602098,NONS,AEE,Ancillary Education Establishments,DEPT
7652,Outreach Education,"Education Centre, 31 Flinders Street",Adelaide,5000,-34.92755757,138.60170391,NONS,OTSER,Other Support Services,DEPT
7654,Tandanya National Aborig Cultrl Inst,253 Grenfell Street,Adelaide,5000,-34.92412367,138.61044528,NONS,AEE,Ancillary Education Establishments,DEPT
7662,Nature Education Centre,505 Fullarton Road,Netherby,5062,-34.966994,138.621443,NONS,OTSER,Other Support Services,DEPT
7747,Disability Unit Kidman Park,1 Dean Avenue,Kidman Park,5025,-34.911672,138.523797,NONS,SPDIS,Disability Units,DEPT
7748,Disability Unit St Morris,160 Portrush Road,Trinity Gardens,5068,-34.908388,138.641387,NONS,SPDIS,Disability Units,DEPT
7772,Disability Unit Salisbury Park PS,66 Goddard Drive,Salisbury Park,5109,-34.759701,138.668718,NONS,SPDIS,Disability Units,DEPT
7773,Disability Unit Kadina Memorial Sch,5 Doswell Terrace,Kadina,5554,-33.959085,137.709263,NONS,SPDIS,Disability Units,DEPT
7776,Instrumental Music Service - North,2 Hay Street,Klemzig,5087,-34.877176,138.637665,NONS,IMSER,Instrumental/Music Services,DEPT
7779,Instrumental Music Service - South,Lawrence Street,Morphett Vale,5162,-35.107646,138.514521,NONS,IMSER,Instrumental/Music Services,DEPT
7784,Disability Unit Seaford Secondary Co,Lynton Terrace,Seaford,5169,-35.187173,138.482221,NONS,SPDIS,Disability Units,DEPT
7785,Disability Unit Victor Harbor HS,George Main Road,Victor Harbor,5211,-35.556148,138.611226,NONS,SPDIS,Disability Units,DEPT
7786,Disability Unit Victor Harbor PS,The Parkway,Victor Harbor,5211,-35.541373,138.624567,NONS,SPDIS,Disability Units,DEPT
7787,Community Kids Montebello Early Educ,73 Suttontown Road,Mount Gambier,5290,-37.808819,140.769228,CARE,PRVCC,Private CCCs,NONDEPT
7795,Disability Unit Findon High School,Drummond Avenue,Findon,5023,-34.898332,138.526613,NONS,SPDIS,Disability Units,DEPT
7800,Murray Bridge Family Day Care,20 Beatty Terrace,Murray Bridge,5253,-35.124405,139.279076,CARE,FDC,Family Day Care Schemes,DEPT
7803,Mount Gambier Family Day Care,Mulga Street,Mount Gambier,5290,-37.811741,140.760307,CARE,FDC,Family Day Care Schemes,DEPT
7808,Wiltja Residential Program,111-125 Folland Avenue,Northgate,5085,-34.85906491,138.62681301,NONS,OTSER,Other Support Services,DEPT
7809,Disability Unit Riverdale PS,15 de Mille Street,Salisbury Downs,5108,-34.766448,138.613754,NONS,SPDIS,Disability Units,DEPT
7810,Disability Unit Salisbury HS,14 Farley Grove,Salisbury North,5108,-34.755983,138.640772,NONS,SPDIS,Disability Units,DEPT
7811,Disability Unit Hamilton SC,815 Marion Road,Mitchell Park,5043,-34.99879,138.55946,NONS,SPDIS,Disability Units,DEPT
7854,Disability Unit Murray Bridge HS,Lohmann Street,Murray Bridge,5253,-35.135051,139.285294,NONS,SPDIS,Disability Units,DEPT
7855,Disability Unit Henley High School,Cudmore Terrace,Henley Beach,5022,-34.923383,138.500356,NONS,SPDIS,Disability Units,DEPT
7872,Disability Unit Para Hills HS,90 Beafield Road,Para Hills West,5096,-34.799266,138.650711,NONS,SPDIS,Disability Units,DEPT
7873,Reading Recovery Centre,Barretts Road,Clapham,5062,-34.993358,138.603502,NONS,OTSER,Other Support Services,DEPT
7876,Disability Unit Hewett PS,Kingfisher Drive,Hewett,5118,-34.575557,138.750309,NONS,SPDIS,Disability Units,DEPT
7901,Frances Playcentre,23 Barrett Road,Frances,5262,-36.708483,140.956465,PRESC,PLCEN,Playcentres,DEPT
7904,Blanchetown Playcentre,Godley Street,Blanchetown,5357,-34.350719,139.611785,PRESC,PLCEN,Playcentres,DEPT
7905,Cadell Playcentre,415 Cadell Valley Road,Cadell,5321,-34.0565056,139.7717306,PRESC,PLCEN,Playcentres,DEPT
7909,Moorook Playcentre,Wachtel Rd,Moorook,5332,-34.276231,140.351142,PRESC,PLCEN,Playcentres,DEPT
7910,Murray Bridge Learning Together@Home,25-27 Burdekin Avenue,Murray Bridge,5253,-35.140639,139.281692,CARE,TOY,Learning Together @ Home,DEPT
7921,SA Water - Education Service,Level 3   250 Victoria Square,Adelaide,5000,-34.9282,138.601,NONS,AEE,Ancillary Education Establishments,DEPT
7924,Urrbrae Wetland - Education Service,Cross Road,Netherby,5062,-34.965744444,138.619130556,NONS,AEE,Ancillary Education Establishments,DEPT
7925,Gulfview Heights Primary School OSHC,39 Kiekebusch Road,Gulfview Heights,5096,-34.792078,138.668666,CARE,OSHC,Out of School Hours Care,DEPT
7926,Point Pearce Playcentre,Parrys Avenue,Point Pearce,5573,-34.440523,137.50862,PRESC,PLCEN,Playcentres,DEPT
7952,Disability Unit Christie Downs PS,Elizabeth Road,Christie Downs,5164,-35.13252,138.494457,NONS,SPDIS,Disability Units,DEPT
7962,Edithburgh Playcentre,Giles Terrace,Edithburgh,5583,-35.080421,137.744375,PRESC,PLCEN,Playcentres,DEPT
7963,Stansbury Playcentre,North Terrace,Stansbury,5582,-34.907622,137.794763,PRESC,PLCEN,Playcentres,DEPT
7964,Disability Unit Blakeview PS,Omega Drive,Blakeview,5114,-34.687892,138.699485,NONS,SPDIS,Disability Units,DEPT
7965,Disability Unit Craigmore HS,2 Jamieson Road,Blakeview,5114,-34.69116,138.701176,NONS,SPDIS,Disability Units,DEPT
7966,Disability Unit Wirreanda Sec School,105 Richards Drive,Morphett Vale,5162,-35.127607,138.533815,NONS,SPDIS,Disability Units,DEPT
7967,Disability Unit Mount Barker PS,2A Dumas Street,Mount Barker,5251,-35.067641,138.853522,NONS,SPDIS,Disability Units,DEPT
7969,Unity College OSHClub,45 Owl Drive,Murray Bridge,5253,-35.146367,139.287723,CARE,OSHC,Out of School Hours Care,NONDEPT
7970,Enfield Primary School OSHC,Clarice Avenue,Enfield,5085,-34.865172,138.603431,CARE,OSHC,Out of School Hours Care,DEPT
7971,Walford Girls OSHClub,316 Unley Road,Hyde Park,5061,-34.959043,138.60769,CARE,OSHC,Out of School Hours Care,NONDEPT
7972,St Mark's Lutheran PS Camp Aust OSHC,37 Hampden Road,Mount Barker,5251,-35.072815,138.862136,CARE,OSHC,Out of School Hours Care,NONDEPT
7973,St Peter's Girls' School OSHC,32 Hallett Road,Stonyfell,5066,-34.929856,138.669346,CARE,OSHC,Out of School Hours Care,NONDEPT
7974,Immanuel Lutheran Schl CampAust OSHC,11 Lyndoch Road,Gawler East,5118,-34.59652,138.752621,CARE,OSHC,Out of School Hours Care,NONDEPT
7975,Redeemer Lutheran Schl CampAust OSHC,Vine Street,Nuriootpa,5355,-34.465472,138.982134,CARE,OSHC,Out of School Hours Care,NONDEPT
7978,Concordia College Early Learning Ctr,20 Highgate Street,Highgate,5063,-34.959719,138.620037,CARE,OTPCC,Other Private CCCs,NONDEPT
7979,Immanuel Primary School ELC,Cnr Saratoga Drive & Morphett Road,Novar Gardens,5040,-34.972161,138.536478,PRESC,GRNTF,Other Grant Funded Preschools,NONDEPT
7980,Pembroke School ELC,4 Holden Street,Kensington Park,5068,-34.921132,138.654949,PRESC,GRNTF,Other Grant Funded Preschools,NONDEPT
7981,Loxton Lutheran School ELC,6 Luther Road,Loxton,5333,-34.446186,140.574098,PRESC,GRNTF,Other Grant Funded Preschools,NONDEPT
7982,Southern Montessori School ELC,53 Galloway Road,O'Sullivan Beach,5166,-35.124794,138.478372,CARE,OTPCC,Other Private CCCs,NONDEPT
7984,Autism Intervention - Blackwood PS,4 Seymour Street,Eden Hills,5050,-35.024715,138.607738,NONS,SPDIS,Disability Units,DEPT
7987,Autism Intervention - Blackwood HS,4 Seymour Street,Eden Hills,5050,-35.024715,138.607738,NONS,SPDIS,Disability Units,DEPT
7988,Autism Intervention - The Heights,Brunel Drive,Modbury Heights,5092,-34.81146,138.682448,NONS,SPDIS,Disability Units,DEPT
7989,Instrumental Music Service - Pt Aug,Rupert Street,Port Augusta,5700,-32.48769,137.776631,NONS,IMSER,Instrumental/Music Services,DEPT
7990,Wilderness School ELC,30 Hawkers Road,Medindie,5081,-34.898324,138.60871,PRESC,GRNTF,Other Grant Funded Preschools,NONDEPT
7991,Portside Christian College ELC,1 Causeway Road,New Port,5015,-34.851203,138.49542,CARE,OTPCC,Other Private CCCs,NONDEPT
7992,The Early Years at Seymour,546 Portrush Road,Glen Osmond,5064,-34.95649,138.648419,PRESC,GRNTF,Other Grant Funded Preschools,NONDEPT
8000,Catherine McAuley School,210 Adams Road,Craigmore,5114,-34.689686,138.71219,SCHL,PS,Primary Schools,NONDEPT
8001,Prescott College,2-4 Koonga Avenue,Prospect,5082,-34.892213,138.597108,SCHL,HIGH,High/Secondary Schools,NONDEPT
8003,Heritage College Inc,2-10 Heritage Court,Oakden,5086,-34.852293,138.640961,SCHL,PSS,Primary/Secondary Schools,NONDEPT
8004,Crossways Lutheran School,4 Smith Road,Ceduna,5690,-32.1357,133.677468,SCHL,PSS,Primary/Secondary Schools,NONDEPT
8005,Calvary Lutheran Primary School,5 Windsong Court,Morphett Vale,5162,-35.136926,138.510856,SCHL,PS,Primary Schools,NONDEPT
8006,St Francis Xavier's Regionl Cath Sch,4 Carignane Street,Wynn Vale,5127,-34.802034,138.699253,SCHL,PS,Primary Schools,NONDEPT
8007,The Hills Christian Comm Sch -Verdun,16 Onkaparinga Valley Road,Verdun,5245,-35.00983371,138.78711182,SCHL,PS,Primary Schools,NONDEPT
8008,Temple Christian College - Mile End,2 Henley Beach Road,Mile End,5031,-34.922906,138.578292,SCHL,PSS,Primary/Secondary Schools,NONDEPT
